Item,2018,2019,2020,2021,2022
Total Cash & Due from Banks,1.08B,1.18B,1.04B,1.16B,1.49B
Cash & Due from Banks Growth,-,8.70%,-11.74%,11.38%,28.92%
Investments - Total,31.41B,33.07B,46.86B,44.45B,48.84B
Investments Growth,-,5.29%,41.69%,-5.13%,9.87%
Trading Account Securities,-,-,-,-,-
Federal Funds Sold & Securities Purchased,-,-,-,-,-
Federal Funds Sold,-,-,-,-,-
Securities Bought Under Resale Agreement,-,-,-,-,-
Treasury Securities,24M,71M,11M,11M,3.49B
Federal Agency Securities,19.63B,19.88B,22.51B,-,-
State & Municipal Securities,5M,5M,3M,2M,2M
Mortgage Backed Securities,4.4B,3.86B,3.66B,26.35B,28.57B
Other Securities,188M,55M,670M,2.68B,3B
Other Investments,7.16B,9.2B,20.01B,15.41B,13.79B
Net Loans,115.42B,117.84B,120.65B,126.41B,154.68B
Gross Loans - Net of Unearned Income,116.66B,119.09B,123.09B,128.16B,156.66B
Commercial & Industrial Loans,40.86B,41.48B,44.17B,44.5B,51.84B
Consumer & Installment Loans,26.61B,29.31B,30.61B,32.98B,30.52B
Real Estate Mortgage Loans,33.26B,32.24B,31.69B,34.84B,43.96B
Lease Financing Loans,2.9B,2.54B,1.97B,1.59B,1.48B
Foreign Loans,-,-,-,-,-
Broker & Financial Institution Loans,-,-,-,-,-
Unspecified/Other Loans,-,-,-,-,-
Unearned Income,-,-,-,-,-
Loan Loss Allowances (Reserves),(1.24B),(1.25B),(2.44B),(1.76B),(1.98B)
Customer Liability on Acceptances,-,-,-,-,-
Loans - 1 Yr Growth Rate,-,2.09%,2.39%,4.77%,22.37%
Loans (Total) / Total Deposits,-,-,-,-,-
Loans (Total) / Total Assets,-,-,-,-,-
"Net Property, Plant & Equipment",791M,1.46B,1.56B,1.53B,1.86B
Other Assets (Including Intangibles),11.79B,12.15B,12.75B,14.36B,18.93B
Other Assets,4.83B,5.04B,4.74B,6.38B,9.66B
Intangible Assets,6.95B,7.11B,8.01B,7.98B,9.27B
Interest Receivables,-,-,504M,506M,927M
Total Assets,161.31B,166.29B,184.15B,189.82B,226.73B
Assets - Total Growth,-,3.08%,10.74%,3.08%,19.45%
Return On Average Assets,-,-,-,-,1.00%
