Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,333.55M,276.99M,990.17M,714.7M,653.46M
Cash & Short Term Investments Growth,-,-16.96%,257.47%,-27.82%,-8.57%
Cash Only,333.55M,276.99M,990.17M,714.7M,653.46M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,2.63%,1.89%,7.37%,4.98%,3.96%
Total Accounts Receivable,2.49B,2.44B,1.56B,1.8B,2.19B
Total Accounts Receivable Growth,-,-2.14%,-36.20%,15.48%,21.74%
"Accounts Receivables, Net",2.49B,2.44B,1.56B,1.8B,2.19B
"Accounts Receivables, Gross",2.52B,2.48B,1.59B,1.84B,2.24B
Bad Debt/Doubtful Accounts,(21.89M),(35.05M),(36.62M),(44.43M),(54M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,7.51,7.18,10.62,10.50,10.09
Inventories,3.61B,3.44B,3.51B,3.89B,4.44B
Finished Goods,3.61B,3.44B,3.51B,3.89B,4.44B
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,1.14B,1.78B,1.06B,1.35B,1.53B
Miscellaneous Current Assets,1.14B,1.78B,1.06B,1.35B,1.53B
Total Current Assets,7.58B,7.94B,7.11B,7.76B,8.82B
"Net Property, Plant & Equipment",1.03B,2.17B,2.2B,2.29B,2.43B
"Property, Plant & Equipment - Gross",2.24B,3.37B,3.6B,3.63B,3.87B
Buildings,725.78M,779.12M,899.72M,873.91M,834.79M
Land & Improvements,105.96M,128.35M,131.12M,126.51M,115.85M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,1.21B,1.2B,1.4B,1.34B,1.44B
Total Investments and Advances,78M,90M,148.6M,144.62M,122M
Other Long-Term Investments,78M,90M,148.6M,144.62M,122M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,3.54B,3.79B,3.42B,3.32B,4.4B
Net Goodwill,2.13B,2.29B,1.92B,1.92B,2.59B
Net Other Intangibles,1.41B,1.49B,1.5B,1.41B,1.81B
Other Assets,432.19M,616.12M,495.54M,840.44M,725.33M
Total Assets,12.68B,14.65B,13.44B,14.35B,16.5B
Total Assets Growth,-,15.47%,-8.23%,6.78%,14.93%
