Item,2018,2019,2020,2021,2022
Cash Only,405M,336M,478M,621M,532M
Cash Growth,-,-17.04%,42.26%,29.92%,-14.33%
Total Investment Assets,48.19B,51.25B,53.84B,53.94B,46.77B
Investments Growth,-,6.36%,5.06%,0.17%,-13.29%
Total Fixed Income Securities Investment,43.57B,46.87B,49.32B,49.24B,42.55B
Bonds,43.56B,46.86B,49.32B,49.24B,42.55B
Redeemable Preferred Stock,10M,10M,-,-,3M
Total Equity Securities Investment,1.29B,1.31B,1.56B,1.67B,1.14B
Common Stocks,1.29B,1.31B,1.56B,1.67B,1.14B
Non-Redeemable Preferred Stock,-,-,-,-,-
Real Estate Assets,-,-,-,-,-
"Mortgage, Policy & Other Loans",-,-,-,-,-
Other Investments,3.33B,3.08B,2.96B,3.02B,3.08B
Yield On Investment,-,-,-,-,-
Premium Balance Receivables,2.66B,2.61B,2.74B,3.25B,3.34B
Premium Balance Growth,-,-2.10%,5.07%,18.89%,2.58%
"Net Property, Plant & Equipment",15.51B,16.14B,10.82B,10.16B,10.36B
Investment in Unconsolidated Subs.,312M,356M,299M,734M,880M
Other Assets (Including Intangibles),6.78B,7.34B,7.56B,7.41B,8.21B
Separate & Variable Account Assets,-,-,-,-,-
Deferred Charges,3.2B,3.56B,3.84B,4.37B,4.68B
Tangible Other Assets,2.3B,2.36B,2.32B,2.59B,3B
Intangible Assets,1.28B,1.41B,1.4B,458M,523M
Total Assets,73.89B,78.06B,75.78B,76.16B,70.08B
Assets - Total - 1 Year Growth,-,5.65%,-2.93%,0.51%,-7.99%
Return On Average Assets,-,-,-,-,1.38%
