Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,1.27B,1.22B,1.17B,1.21B,980.4M
Cash & Short Term Investments Growth,-,-4.06%,-4.20%,3.33%,-18.69%
Cash Only,357.42M,508.2M,401.19M,223.49M,373.6M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,66.32%,65.70%,66.04%,60.78%,56.56%
Total Accounts Receivable,10.48M,17.36M,8.21M,12.95M,8.1M
Total Accounts Receivable Growth,-,65.61%,-52.67%,57.69%,-37.47%
"Accounts Receivables, Net",6.03M,1.52M,4.64M,5.28M,6.2M
"Accounts Receivables, Gross",6.03M,1.52M,4.64M,5.28M,6.2M
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,4.45M,15.83M,3.57M,7.67M,1.9M
Accounts Receivable Turnover,115.93,70.96,154.01,102.49,175.91
Inventories,-,-,-,-,-
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,36.89M,43.17M,42.82M,49.98M,50.2M
Miscellaneous Current Assets,2.08M,1.64M,2.25M,981K,1.4M
Total Current Assets,1.32B,1.28B,1.22B,1.27B,1.04B
"Net Property, Plant & Equipment",253.91M,259.42M,256.85M,259.64M,239.2M
"Property, Plant & Equipment - Gross",751.17M,776.07M,722.9M,709.4M,714M
Buildings,247.87M,248.89M,250.43M,254.55M,257.5M
Land & Improvements,31.14M,31.14M,31.14M,31.14M,31.1M
Computer Software and Equipment,461.83M,470.24M,415.09M,400.63M,402.7M
"Other Property, Plant & Equipment",8.32M,9.9M,10.64M,11.58M,11.9M
Accumulated Depreciation,497.26M,516.65M,466.05M,449.76M,474.8M
Total Investments and Advances,9.34M,9.41M,9.41M,5.33M,5.4M
Other Long-Term Investments,9.34M,9.41M,9.41M,5.33M,5.4M
Long-Term Note Receivables,5.67M,6.93M,969K,-,-
Intangible Assets,52.53M,52.53M,52.53M,52.53M,52.5M
Net Goodwill,52.53M,52.53M,52.53M,52.53M,52.5M
Net Other Intangibles,-,-,-,-,-
Other Assets,171.04M,159.35M,161.31M,166.81M,163M
Total Assets,1.91B,1.85B,1.77B,1.98B,1.73B
Total Assets Growth,-,-3.16%,-4.70%,12.27%,-12.62%
