Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,3.7B,4.43B,3.02B,3.02B,1.93B
Cash & Short Term Investments Growth,-,19.63%,-31.66%,-0.17%,-36.14%
Cash Only,3.62B,4.34B,2.94B,2.94B,1.84B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,13.58%,14.67%,8.81%,8.72%,5.23%
Total Accounts Receivable,2.33B,2.89B,2.7B,3.02B,3.57B
Total Accounts Receivable Growth,-,24.06%,-6.64%,11.88%,17.97%
"Accounts Receivables, Net",2.33B,2.89B,2.7B,3.02B,3.57B
"Accounts Receivables, Gross",2.4B,2.98B,2.83B,3.19B,3.72B
Bad Debt/Doubtful Accounts,(64M),(88M),(131M),(167M),(154M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.83,5.14,5.31,5.66,5.18
Inventories,2.96B,3.28B,3.49B,3.31B,4B
Finished Goods,2.2B,2.43B,2.57B,2.36B,2.64B
Work in Progress,149M,178M,251M,264M,348M
Raw Materials,606M,677M,678M,691M,1.01B
Progress Payments & Other,-,-,-,-,-
Other Current Assets,747M,760M,488M,662M,787M
Miscellaneous Current Assets,747M,760M,488M,662M,787M
Total Current Assets,9.73B,11.36B,9.71B,10.02B,10.28B
"Net Property, Plant & Equipment",2.29B,2.95B,3.18B,3.25B,3.44B
"Property, Plant & Equipment - Gross",4.28B,5.1B,5.61B,5.92B,6.28B
Buildings,1.04B,1.26B,1.55B,1.66B,1.74B
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,1.99B,2.15B,2.43B,2.67B,2.84B
Total Investments and Advances,-,-,4M,66M,90M
Other Long-Term Investments,-,-,4M,66M,90M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,12.73B,13.3B,18.33B,17.76B,19.77B
Net Goodwill,8.56B,9.07B,12.78B,12.92B,14.88B
Net Other Intangibles,4.16B,4.23B,5.55B,4.84B,4.89B
Other Assets,801M,985M,1.58B,1.78B,1.9B
Total Assets,27.23B,30.17B,34.33B,34.63B,36.88B
Total Assets Growth,-,10.79%,13.80%,0.88%,6.51%
