Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,5.06B,6.13B,8.51B,8.17B,7.89B
Cash & Short Term Investments Growth,-,21.04%,38.82%,-3.96%,-3.41%
Cash Only,5.06B,6.13B,8.42B,8.17B,7.89B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,20.71%,20.58%,22.95%,18.93%,16.70%
Total Accounts Receivable,7.5B,8.1B,7.85B,9.73B,11.78B
Total Accounts Receivable Growth,-,7.99%,-3.07%,23.98%,21.06%
"Accounts Receivables, Net",7.5B,8.1B,7.85B,9.73B,11.78B
"Accounts Receivables, Gross",7.55B,8.14B,7.89B,9.74B,11.8B
Bad Debt/Doubtful Accounts,(49.91M),(45.54M),(40.28M),(13.8M),(25.79M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.47,5.34,5.65,5.19,5.23
Inventories,-,-,-,-,-
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,1.02B,1.23B,1.39B,1.77B,1.94B
Miscellaneous Current Assets,1.02B,1.23B,1.39B,1.77B,1.94B
Total Current Assets,13.59B,15.45B,17.75B,19.67B,21.61B
"Net Property, Plant & Equipment",1.26B,1.39B,4.73B,4.82B,4.68B
"Property, Plant & Equipment - Gross",3.13B,3.35B,7.04B,7.23B,7.17B
Buildings,60K,56K,61K,60K,5.61M
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,1.63B,1.72B,1.98B,2.05B,2.15B
"Other Property, Plant & Equipment",1.5B,1.62B,1.88B,2B,1.99B
Accumulated Depreciation,1.86B,1.96B,2.31B,2.41B,2.49B
Total Investments and Advances,216.6M,289.84M,375.43M,399.78M,387.18M
Other Long-Term Investments,216.6M,289.84M,134.98M,215.62M,223.02M
Long-Term Note Receivables,23.04M,71M,43.26M,38.33M,46.84M
Intangible Assets,6.07B,7.05B,8.74B,12.84B,15.06B
Net Goodwill,5.38B,6.21B,7.71B,11.13B,13.13B
Net Other Intangibles,687.11M,840.78M,1.03B,1.71B,1.93B
Other Assets,1.2B,1.19B,1.29B,1.41B,1.48B
Total Assets,24.45B,29.79B,37.08B,43.18B,47.26B
Total Assets Growth,-,21.84%,24.47%,16.44%,9.47%
