Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,2.88B,1.74B,1.98B,2.49B,2.71B
Cash & Short Term Investments Growth,-,-39.61%,13.86%,25.96%,8.56%
Cash Only,1.4B,1.02B,1.23B,1.43B,1.58B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,51.08%,19.31%,21.34%,24.29%,21.50%
Total Accounts Receivable,651.68M,1.08B,1.21B,1.4B,1.93B
Total Accounts Receivable Growth,-,66.36%,11.36%,15.67%,37.96%
"Accounts Receivables, Net",651.68M,1.08B,1.21B,1.4B,1.93B
"Accounts Receivables, Gross",663.32M,1.1B,1.22B,1.41B,1.95B
Bad Debt/Doubtful Accounts,(11.64M),(12M),(11.82M),(18.04M),(20.63M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,6.19,4.21,4.81,4.95,4.78
Inventories,931.85M,1.26B,1.31B,1.58B,2.15B
Finished Goods,66.93M,204.17M,158.82M,177.05M,250.07M
Work in Progress,280.21M,285.19M,334.97M,453.43M,451.78M
Raw Materials,331.07M,444.63M,478.59M,595.15M,1.04B
Progress Payments & Other,253.64M,328.52M,338.61M,349.74M,402.12M
Other Current Assets,85.16M,158.34M,147.58M,169.86M,262.9M
Miscellaneous Current Assets,14.62M,18.07M,15.82M,24.37M,64.25M
Total Current Assets,4.55B,4.24B,4.65B,5.64B,7.04B
"Net Property, Plant & Equipment",286.31M,448.8M,620.61M,765.91M,976.37M
"Property, Plant & Equipment - Gross",984.67M,1.19B,1.38B,1.59B,1.88B
Buildings,335.65M,402.68M,405.24M,458.61M,712.75M
Land & Improvements,40.6M,67.88M,67.86M,67.86M,67.85M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",22.17M,28.28M,29.96M,32.86M,44.96M
Accumulated Depreciation,698.37M,745.39M,754.6M,822.33M,904.9M
Total Investments and Advances,-,-,-,-,-
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,374.03M,3.77B,3.44B,3.2B,3.51B
Net Goodwill,354.7M,2.21B,2.05B,2.01B,2.32B
Net Other Intangibles,19.33M,1.56B,1.39B,1.19B,1.19B
Other Assets,236.08M,336.69M,339.41M,401.98M,482.66M
Total Assets,5.64B,9.01B,9.28B,10.27B,12.6B
Total Assets Growth,-,59.76%,3.01%,10.68%,22.65%
