Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,44.4M,274.51M,1.2B,241.5M,161.5M
Cash & Short Term Investments Growth,-,518.20%,336.43%,-79.84%,-33.13%
Cash Only,44.4M,274.51M,1.2B,241.5M,161.5M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,0.44%,2.52%,10.08%,1.74%,1.10%
Total Accounts Receivable,540.78M,570.42M,561.61M,843.7M,1.05B
Total Accounts Receivable Growth,-,5.48%,-1.54%,50.23%,24.05%
"Accounts Receivables, Net",512.28M,532.01M,512.95M,783.2M,845.6M
"Accounts Receivables, Gross",514.37M,535.14M,515.5M,793.5M,856.5M
Bad Debt/Doubtful Accounts,(2.09M),(3.13M),(2.55M),(10.3M),(10.9M)
Other Receivable,28.5M,38.4M,48.67M,60.5M,201M
Accounts Receivable Turnover,8.10,8.64,8.65,6.58,6.99
Inventories,429.33M,458.31M,448.59M,521.3M,579.3M
Finished Goods,372.6M,391.67M,378.39M,418M,439.3M
Work in Progress,3.06M,5.6M,4.56M,4.2M,6M
Raw Materials,27.94M,31.32M,33.78M,59.9M,63.4M
Progress Payments & Other,25.72M,29.72M,31.86M,39.2M,70.6M
Other Current Assets,64.63M,76.1M,68.96M,90.1M,114.6M
Miscellaneous Current Assets,64.63M,76.1M,68.96M,90.1M,114.6M
Total Current Assets,1.08B,1.38B,2.28B,1.7B,1.9B
"Net Property, Plant & Equipment",4.24B,4.72B,4.85B,6.24B,6.62B
"Property, Plant & Equipment - Gross",8.46B,9.16B,9.53B,11.14B,11.88B
Buildings,139.95M,141.9M,145.42M,182.9M,223.3M
Land & Improvements,2.82B,2.92B,3.01B,3.63B,3.99B
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",201.54M,169.16M,240.74M,182.5M,165.9M
Accumulated Depreciation,4.22B,4.43B,4.68B,4.9B,5.26B
Total Investments and Advances,44.62M,60.71M,34.3M,34.1M,31.8M
Other Long-Term Investments,44.62M,60.71M,7.78M,7.6M,5.3M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,4.26B,4.26B,4.3B,5.45B,5.39B
Net Goodwill,3.17B,3.17B,3.17B,3.7B,3.69B
Net Other Intangibles,1.1B,1.09B,1.12B,1.75B,1.7B
Other Assets,210.29M,226M,230.66M,268M,285.2M
Total Assets,10.05B,10.88B,11.89B,13.92B,14.67B
Total Assets Growth,-,8.33%,9.22%,17.08%,5.39%
