Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,958.16M,1.33B,2.06B,3.08B,2.67B
Cash & Short Term Investments Growth,-,38.91%,54.90%,49.20%,-13.22%
Cash Only,637.51M,797.96M,1.18B,1.33B,1.31B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,20.59%,25.20%,32.91%,39.12%,31.91%
Total Accounts Receivable,484.56M,540.33M,666.01M,896.66M,1.02B
Total Accounts Receivable Growth,-,11.51%,23.26%,34.63%,13.33%
"Accounts Receivables, Net",484.56M,540.33M,665.94M,896.66M,1.02B
"Accounts Receivables, Gross",486.15M,542.38M,667.82M,901.33M,1.03B
Bad Debt/Doubtful Accounts,(1.59M),(2.05M),(1.88M),(4.68M),(10.46M)
Other Receivable,-,-,69K,-,-
Accounts Receivable Turnover,7.86,7.77,6.90,6.18,6.21
Inventories,277.71M,360.73M,333.09M,593.36M,935.63M
Finished Goods,183.28M,225.85M,177.92M,243.49M,466.55M
Work in Progress,-,-,-,-,1.69M
Raw Materials,94.42M,134.89M,155.17M,349.87M,467.39M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,83.74M,84.23M,80.09M,115.91M,143.61M
Miscellaneous Current Assets,44.91M,54.87M,55.36M,82.67M,109.82M
Total Current Assets,1.8B,2.32B,3.14B,4.68B,4.76B
"Net Property, Plant & Equipment",243.05M,329.98M,337.41M,336.91M,554.91M
"Property, Plant & Equipment - Gross",417.09M,537.42M,542.16M,561.7M,788.07M
Buildings,115.24M,126.34M,156.62M,167.24M,163.89M
Land & Improvements,44.26M,78.28M,85.88M,85.46M,139.8M
Computer Software and Equipment,3.28M,4.45M,6.95M,8.38M,5.91M
"Other Property, Plant & Equipment",31.56M,41.61M,41.45M,41.72M,63M
Accumulated Depreciation,174.04M,207.43M,204.75M,224.79M,233.16M
Total Investments and Advances,-,12.91M,44.29M,100.82M,61.44M
Other Long-Term Investments,-,12.91M,44.29M,99.42M,61.44M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,2.38B,2.38B,2.39B,2.4B,2.64B
Net Goodwill,1.33B,1.33B,1.33B,1.33B,1.42B
Net Other Intangibles,1.05B,1.05B,1.06B,1.07B,1.22B
Other Assets,16.46M,22.63M,47.72M,55.7M,96.47M
Total Assets,4.65B,5.28B,6.27B,7.86B,8.37B
Total Assets Growth,-,13.51%,18.62%,25.51%,6.40%
