Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,45.72M,133.67M,151.71M,277.98M,400.73M
Cash & Short Term Investments Growth,-,192.37%,13.50%,83.23%,44.16%
Cash Only,45.72M,133.67M,151.71M,277.98M,400.73M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,3.00%,5.37%,5.82%,8.65%,10.27%
Total Accounts Receivable,7.38M,13.32M,19.58M,25.9M,28.43M
Total Accounts Receivable Growth,-,80.56%,47.00%,32.31%,9.74%
"Accounts Receivables, Net",3.41M,9.3M,9.13M,9.49M,22.84M
"Accounts Receivables, Gross",3.41M,9.3M,9.13M,9.49M,22.84M
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,3.96M,4.02M,10.45M,16.41M,5.58M
Accounts Receivable Turnover,76.78,55.39,42.98,40.75,48.38
Inventories,797K,1.16M,1.15M,1.13M,1.61M
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,975.45M,1.68B,1.63B,1.87B,2.24B
Miscellaneous Current Assets,967.79M,1.66B,1.61B,1.85B,2.2B
Total Current Assets,1.03B,1.82B,1.8B,2.18B,2.67B
"Net Property, Plant & Equipment",176.96M,265.56M,311.7M,378.79M,442.22M
"Property, Plant & Equipment - Gross",259.93M,390.51M,489.81M,621.45M,773.56M
Buildings,101.42M,101.71M,115.77M,172.81M,177.77M
Land & Improvements,9.02M,29.03M,29.03M,33.8M,33.8M
Computer Software and Equipment,106.13M,156M,212.37M,301.98M,404.36M
"Other Property, Plant & Equipment",34.7M,45.39M,52.32M,71.68M,45.74M
Accumulated Depreciation,82.97M,124.95M,178.11M,242.65M,331.34M
Total Investments and Advances,-,-,-,-,-
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,52.63M,52.42M,52.21M,109.92M,105.91M
Net Goodwill,51.89M,51.89M,51.89M,51.89M,51.89M
Net Other Intangibles,745K,532K,319K,58.03M,54.02M
Other Assets,262.99M,344.46M,440.22M,551.12M,686.59M
Total Assets,1.52B,2.49B,2.61B,3.22B,3.9B
Total Assets Growth,-,63.41%,4.87%,23.28%,21.38%
