Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Cash & Short Term Investments,968.41M,136.43M,241.5M,133M,123.7M
Cash & Short Term Investments Growth,-,-85.91%,77.01%,-44.93%,-6.99%
Cash Only,968.41M,136.43M,241.5M,133M,123.7M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,8.37%,1.00%,1.74%,0.96%,0.87%
Total Accounts Receivable,686.85M,938.19M,843.7M,917.9M,1.11B
Total Accounts Receivable Growth,-,36.59%,-10.07%,8.79%,21.10%
"Accounts Receivables, Net",686.85M,938.19M,783.2M,917.9M,1.11B
"Accounts Receivables, Gross",689.59M,948.35M,793.5M,928.6M,1.11B
Bad Debt/Doubtful Accounts,(2.74M),(10.16M),(10.3M),(10.7M),-
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,1.98,1.62,1.90,1.68,1.76
Inventories,450.64M,512.23M,521.3M,524.5M,524.2M
Finished Goods,373.68M,411.87M,418M,412.2M,405.2M
Work in Progress,5.1M,3.82M,4.2M,4.4M,4.8M
Raw Materials,37.97M,58.22M,59.9M,63.2M,63.5M
Progress Payments & Other,33.9M,38.32M,39.2M,44.7M,50.7M
Other Current Assets,94.52M,131.57M,90.1M,87.2M,140M
Miscellaneous Current Assets,94.52M,131.57M,90.1M,87.2M,140M
Total Current Assets,2.2B,1.72B,1.7B,1.66B,1.9B
"Net Property, Plant & Equipment",4.83B,6.2B,6.24B,6.41B,6.44B
"Property, Plant & Equipment - Gross",9.56B,11.02B,11.14B,11.4B,11.52B
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,4.73B,4.82B,4.9B,5B,5.09B
Total Investments and Advances,34.26M,34.11M,34.1M,36.5M,33.1M
Other Long-Term Investments,34.26M,34.11M,7.6M,36.5M,33.1M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,4.28B,5.49B,5.45B,5.46B,5.52B
Net Goodwill,3.17B,3.67B,3.7B,3.71B,3.74B
Net Other Intangibles,1.1B,1.82B,-,-,-
Other Assets,231.15M,237.11M,268M,295.3M,294.7M
Total Assets,11.57B,13.69B,13.92B,13.86B,14.18B
Total Assets Growth,-,18.30%,1.66%,-0.39%,2.31%
