Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Cash & Short Term Investments,1.85B,2.41B,2.72B,2.32B,2.32B
Cash & Short Term Investments Growth,-,30.43%,12.68%,-14.71%,0.04%
Cash Only,1.37B,1.66B,1.79B,2.19B,1.77B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,10.99%,14.00%,15.23%,13.30%,13.44%
Total Accounts Receivable,3.78B,3.86B,3.87B,4.03B,4.16B
Total Accounts Receivable Growth,-,2.06%,0.21%,4.22%,3.30%
"Accounts Receivables, Net",3.77B,3.86B,3.87B,4.03B,4.16B
"Accounts Receivables, Gross",3.82B,3.91B,3.92B,4.09B,4.21B
Bad Debt/Doubtful Accounts,(49M),(50M),(50M),(57M),(43M)
Other Receivable,10M,-,-,-,-
Accounts Receivable Turnover,1.21,1.23,1.24,1.20,1.18
Inventories,-,-,-,-,-
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,820M,723M,756M,728M,540M
Miscellaneous Current Assets,820M,723M,756M,728M,540M
Total Current Assets,6.45B,7B,7.34B,7.08B,7.02B
"Net Property, Plant & Equipment",2.23B,2.14B,2.1B,2.09B,2.03B
"Property, Plant & Equipment - Gross",-,-,4.6B,-,-
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,1.56B,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,-,-,2.5B,-,-
Total Investments and Advances,442M,479M,478M,469M,443M
Other Long-Term Investments,406M,412M,412M,400M,375M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,6.68B,6.65B,6.84B,6.77B,6.62B
Net Goodwill,5.46B,5.45B,5.62B,5.61B,5.52B
Net Other Intangibles,1.22B,1.2B,-,-,-
Other Assets,723M,692M,686M,697M,673M
Total Assets,16.83B,17.23B,17.85B,17.43B,17.26B
Total Assets Growth,-,2.39%,3.60%,-2.34%,-1.01%
