Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Total Cash & Due from Banks,5.08B,4.66B,5.09B,5.52B,5.51B
Cash & Due from Banks Growth,-,-8.29%,9.21%,8.48%,-0.09%
Investments - Total,181.6B,190.3B,186.53B,185.57B,170.82B
Investments Growth,-,4.79%,-1.98%,-0.51%,-7.95%
Trading Account Securities,5.95B,6.97B,4.42B,5.92B,5.23B
Federal Funds Sold & Securities Purchased,-,-,-,-,-
Federal Funds Sold,-,-,-,-,-
Securities Bought Under Resale Agreement,-,-,-,-,-
Treasury Securities,-,-,-,-,-
Federal Agency Securities,-,-,-,-,-
State & Municipal Securities,-,-,-,-,-
Mortgage Backed Securities,-,-,-,-,-
Other Securities,-,-,-,-,-
Other Investments,33.62B,29.34B,22.39B,29.89B,22.63B
Net Loans,281.36B,280.82B,285.08B,285.91B,299.48B
Gross Loans - Net of Unearned Income,286.49B,285.52B,-,-,-
Commercial & Industrial Loans,130.92B,128.99B,138.76B,141.06B,149.84B
Consumer & Installment Loans,49.68B,49.82B,48.91B,48B,50.27B
Real Estate Mortgage Loans,100.93B,101.91B,101.84B,101.02B,103.55B
Lease Financing Loans,-,-,-,-,-
Foreign Loans,-,-,-,-,-
Broker & Financial Institution Loans,-,-,-,-,-
Unspecified/Other Loans,-,-,-,-,-
Unearned Income,-,-,-,-,-
Loan Loss Allowances (Reserves),(5.12B),(4.7B),(4.44B),(4.17B),(4.19B)
Customer Liability on Acceptances,-,-,-,-,-
Loans - 1 Yr Growth Rate,-,-0.19%,1.52%,0.29%,4.74%
Loans (Total) / Total Deposits,-,-,-,-,-
Loans (Total) / Total Assets,-,-,-,-,-
"Net Property, Plant & Equipment",6.49B,6.77B,6.96B,6.95B,7.09B
Other Assets (Including Intangibles),46.9B,47.02B,57.59B,60.04B,62.23B
Other Assets,19.86B,19.2B,28.09B,30.06B,32.4B
Intangible Assets,27.04B,27.82B,29.51B,29.98B,29.83B
Interest Receivables,-,-,-,-,-
Total Assets,521.96B,529.88B,544.34B,543.98B,545.12B
Assets - Total Growth,-,1.52%,2.73%,-0.07%,0.21%
Return On Average Assets,-,-,-,-,1.22%
