Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Cash & Short Term Investments,142.25M,183.67M,98.56M,116.95M,109.45M
Cash & Short Term Investments Growth,-,29.12%,-46.34%,18.65%,-6.41%
Cash Only,142.25M,183.67M,98.56M,116.95M,109.45M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,4.53%,5.73%,2.96%,3.48%,3.28%
Total Accounts Receivable,600.19M,603.36M,647.34M,617.88M,626.59M
Total Accounts Receivable Growth,-,0.53%,7.29%,-4.55%,1.41%
"Accounts Receivables, Net",600.19M,603.36M,647.34M,617.88M,626.59M
"Accounts Receivables, Gross",620.4M,624.42M,669.51M,640.98M,648.73M
Bad Debt/Doubtful Accounts,(20.21M),(21.06M),(22.18M),(23.1M),(22.13M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,1.54,1.58,1.60,1.45,1.56
Inventories,350.16M,381.46M,414.54M,446.49M,463.32M
Finished Goods,135.53M,149.81M,153.9M,162.48M,163.05M
Work in Progress,66.08M,73.11M,76.02M,84.08M,79.31M
Raw Materials,148.55M,158.54M,184.62M,199.93M,220.96M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,80.01M,77.73M,108.92M,128.57M,125.34M
Miscellaneous Current Assets,80.01M,77.73M,108.92M,128.57M,125.34M
Total Current Assets,1.17B,1.25B,1.27B,1.31B,1.32B
"Net Property, Plant & Equipment",790.51M,783.81M,917.86M,787.47M,760.86M
"Property, Plant & Equipment - Gross",-,-,1.52B,-,-
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,502.2M,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,-,-,606.48M,-,-
Total Investments and Advances,-,-,2.12M,4.95M,11.02M
Other Long-Term Investments,-,-,2.12M,4.95M,11.02M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,935.91M,927.78M,956.07M,955.2M,941.81M
Net Goodwill,642.19M,639.18M,648.62M,650.12M,643.45M
Net Other Intangibles,293.72M,288.59M,-,-,-
Other Assets,202.64M,210.08M,141.89M,259.76M,261.04M
Total Assets,3.14B,3.21B,3.33B,3.36B,3.34B
Total Assets Growth,-,2.04%,3.73%,0.88%,-0.59%
