Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,92M,145M,141M,285M,438M
Funds from Operations Growth,-,57.61%,-2.76%,102.13%,53.68%
Changes in Working Capital,(83M),(27M),68M,(24M),-
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,(83M),(27M),68M,(24M),9M
Net Operating Cash Flow,9M,118M,209M,261M,447M
Net Operating Cash Flow Growth,-,"1,211.11%",77.12%,24.88%,71.26%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(87M),(113M),(134M),(122M),(118M)
Capital Expenditures Growth,-,-29.89%,-18.58%,8.96%,3.28%
Capital Expenditures (Fixed Assets),(87M),(113M),(134M),(122M),(118M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(612M),(416M),(241M),-,-
Sale of Fixed Assets & Businesses,3M,2M,721M,74M,143M
Purchase/Sale of Investments,(3M),(1M),(2M),(44M),-
Purchase of Investments,(3M),(1M),(2M),(44M),-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,7M
Net Investing Cash Flow,(699M),(528M),344M,(92M),32M
