Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,369.4M,383M,470.4M,316.9M,600M
Funds from Operations Growth,-,3.68%,22.82%,-32.63%,89.33%
Changes in Working Capital,(139.3M),111.3M,(259.4M),(236.1M),231.7M
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,(51.7M),(63M),(20.2M),(86.6M),71.5M
Other Assets/Liabilities,300K,(67.3M),(140.6M),19M,24.3M
Net Operating Cash Flow,230.1M,494.3M,211M,80.8M,831.7M
Net Operating Cash Flow Growth,-,114.82%,-57.31%,-61.71%,929.33%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(14.1M),(44.4M),(16.7M),(25.8M),(13.1M)
Capital Expenditures Growth,-,-214.89%,62.39%,-54.49%,49.22%
Capital Expenditures (Fixed Assets),(14.1M),(44.4M),(16.7M),(25.8M),(13.1M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(9M),(372.3M),-,(982.4M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(948.2M),(345.2M),(251.5M),(264.7M),(612.6M)
Purchase of Investments,(2.22B),(1.32B),(1.21B),(1.34B),(1.14B)
Sale/Maturity of Investments,1.28B,971.8M,960.6M,1.08B,529.3M
Other Uses,-,-,-,-,-
Other Sources,5M,4.7M,3.9M,8.7M,8.3M
Net Investing Cash Flow,(957.3M),(393.9M),(636.6M),(281.8M),(1.6B)
