Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(280M),(594M),(315M),(478M),(414M)
Net Income Growth,-,-112.14%,46.97%,-51.75%,13.39%
"Depreciation, Depletion & Amortization",258M,262M,266M,264M,256M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(11M),10M,(28M),(31M),(16M)
Deferred Taxes,(11M),10M,(28M),(31M),(16M)
Investment Tax Credit,-,-,-,-,-
Other Funds,33M,190M,49M,70M,47M
Funds from Operations,-,(132M),(28M),(175M),(127M)
Extraordinaries,-,-,-,-,-
Changes in Working Capital,83M,(108M),130M,(325M),(63M)
Receivables,44M,(12M),(29M),50M,(15M)
Accounts Payable,(1M),5M,4M,(8M),7M
Other Assets/Liabilities,40M,(101M),155M,(367M),(55M)
Net Operating Cash Flow,83M,(240M),102M,(500M),(190M)
Net Operating Cash Flow Growth,-,-389.16%,142.50%,-590.20%,62.00%
Net Operating Cash Flow / Sales,7.08%,-28.00%,10.12%,-53.02%,-18.18%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(157M),(197M),(194M),(149M),(289M)
Capital Expenditures Growth,-,-25.48%,1.52%,23.20%,-93.96%
Capital Expenditures / Sales,-13.38%,-22.99%,-19.25%,-15.80%,-27.66%
Capital Expenditures (Fixed Assets),(157M),(192M),(188M),(137M),(198M)
Capital Expenditures (Other Assets),-,(5M),(6M),(12M),(91M)
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,3M,1M,-,3M,3M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,21M,-,-,-,-
Other Sources,50M,61M,67M,5B,34M
Net Investing Cash Flow,(133M),(193M),(180M),(146M),(286M)
Net Investing Cash Flow Growth,-,-45.11%,6.74%,18.89%,-95.89%
Net Investing Cash Flow / Sales,-11.34%,-22.52%,-17.86%,-15.48%,-27.37%
