Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,2.25B,2.5B,2.73B,2.42B,2.62B
Funds from Operations Growth,-,11.16%,9.12%,-11.47%,8.53%
Changes in Working Capital,(2.48B),311M,9.97B,5.27B,(4.59B)
Receivables,(7.54B),(4.31B),(4.03B),6.49B,7.93B
Inventories,-,-,-,-,-
Accounts Payable,3.67B,8.04B,12.62B,(364M),(10.43B)
Other Assets/Liabilities,(740M),(2.35B),1.83B,(59M),(15M)
Net Operating Cash Flow,(233M),2.81B,12.7B,7.68B,(1.97B)
Net Operating Cash Flow Growth,-,"1,306.44%",351.87%,-39.53%,-125.60%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(239M),(178M),(313M),(296M),(241M)
Capital Expenditures Growth,-,25.52%,-75.84%,5.43%,18.58%
Capital Expenditures (Fixed Assets),(239M),(178M),(313M),(296M),(241M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(14.21B),(20.1B),(18.3B),(819M),4.95B
Purchase of Investments,(40.59B),(48.08B),(41.64B),(30.74B),(15.8B)
Sale/Maturity of Investments,26.38B,27.98B,23.34B,29.92B,20.75B
Other Uses,(10M),(38M),(57M),(34M),23M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(17.86B),(22.95B),(21.69B),(3.64B),2.39B
