Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,202.61M,175.18M,162.77M,193.97M,131.98M
Net Income Growth,-,-13.54%,-7.08%,19.16%,-31.96%
"Depreciation, Depletion & Amortization",25.38M,26.47M,27.7M,26.51M,28.12M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(1.05M),(144K),(7.43M),(5.03M),(18.49M)
Deferred Taxes,(1.05M),(144K),(7.43M),(5.03M),(18.49M)
Investment Tax Credit,-,-,-,-,-
Other Funds,14.98M,12.94M,7.05M,13.5M,16.95M
Funds from Operations,241.91M,214.44M,190.09M,228.95M,158.56M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(7.96M),(27.23M),17.23M,(114.24M),(92.71M)
Receivables,4.01M,1.67M,15.91M,(37.53M),(16.26M)
Accounts Payable,1.35M,(3.18M),10.6M,(4.02M),(2.72M)
Other Assets/Liabilities,(831K),751K,(3.25M),(53.84M),(43.23M)
Net Operating Cash Flow,233.96M,187.21M,207.31M,114.71M,65.85M
Net Operating Cash Flow Growth,-,-19.98%,10.74%,-44.67%,-42.59%
Net Operating Cash Flow / Sales,28.32%,23.10%,25.88%,13.71%,7.65%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(22.58M),(45.02M),(31.79M),(41.84M),(30.09M)
Capital Expenditures Growth,-,-99.36%,29.39%,-31.62%,28.09%
Capital Expenditures / Sales,-2.73%,-5.55%,-3.97%,-5.00%,-3.50%
Capital Expenditures (Fixed Assets),(22.58M),(45.02M),(31.79M),(31.84M),(30.09M)
Capital Expenditures (Other Assets),-,-,-,(10M),-
Net Assets from Acquisitions,(152.08M),(4.66M),(13.24M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,(25M)
Purchase of Investments,-,-,-,-,(25M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(174.66M),(49.68M),(45.03M),(41.84M),(55.09M)
Net Investing Cash Flow Growth,-,71.56%,9.35%,7.09%,-31.66%
Net Investing Cash Flow / Sales,-21.14%,-6.13%,-5.62%,-5.00%,-6.40%
