Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,267.5M,293.6M,196.5M,293.7M,185.2M
Funds from Operations Growth,-,9.76%,-33.07%,49.47%,-36.94%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,947.7M,(2M),254.7M,(501.1M),173M
Net Operating Cash Flow Growth,-,-100.21%,"12,835.00%",-296.74%,134.52%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(45.6M),(46.1M),(56.1M),(41.1M),(46.2M)
Capital Expenditures Growth,-,-1.10%,-21.69%,26.74%,-12.41%
Capital Expenditures (Fixed Assets),(45.6M),(46.1M),(56.1M),(41.1M),(46.2M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(11.1M),(1.4M),-,-,-
Sale of Fixed Assets & Businesses,-,1.32B,(4M),-,4.8M
Purchase/Sale of Investments,141.5M,(1.24B),179.3M,27.6M,161.2M
Purchase of Investments,(413.5M),(1.7B),(799.5M),(1.03B),(1.02B)
Sale/Maturity of Investments,555M,460.8M,978.8M,1.05B,1.18B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(66.1M),(30.4M),-,-,-
Other Sources,100K,900K,1.7M,200K,500K
Net Investing Cash Flow,18.8M,3.4M,120.9M,(13.3M),120.3M
Net Investing Cash Flow Growth,-,-81.91%,"3,455.88%",-111.00%,"1,004.51%"
