Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,264.51M,263.76M,362.79M,226.15M,289.62M
Net Income Growth,-,-0.28%,37.55%,-37.66%,28.06%
"Depreciation, Depletion & Amortization",71.52M,72.91M,71.89M,79M,75.29M
Depreciation and Depletion,36.05M,36.91M,36.16M,37.81M,36.57M
Amortization of Intangible Assets,35.47M,36M,35.73M,41.19M,38.72M
Deferred Taxes & Investment Tax Credit,-,-,(48.32M),-,-
Deferred Taxes,-,-,(48.32M),-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,6.41M,4.18M,(178.73M),11.44M,4.66M
Funds from Operations,342.44M,340.85M,207.62M,316.59M,369.57M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(82.36M),10.48M,119.66M,(292.91M),(190.8M)
Receivables,(75.87M),(30.33M),20.98M,(97.22M),(107.46M)
Accounts Payable,85.82M,50.29M,29.46M,58.48M,89.35M
Other Assets/Liabilities,(35.5M),(2.51M),1.28M,(17.39M),(107.93M)
Net Operating Cash Flow,260.07M,351.33M,327.28M,23.68M,178.77M
Net Operating Cash Flow Growth,-,35.09%,-6.85%,-92.76%,654.86%
Net Operating Cash Flow / Sales,12.80%,17.41%,16.45%,1.15%,8.28%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(41.97M),(47.93M),(50.31M),(50.38M),(50.2M)
Capital Expenditures Growth,-,-14.19%,-4.97%,-0.15%,0.37%
Capital Expenditures / Sales,-2.07%,-2.37%,-2.53%,-2.46%,-2.33%
Capital Expenditures (Fixed Assets),(41.97M),(47.93M),(50.31M),(50.38M),(50.2M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(81.19M),(90.1M),(940.79M),-,(8.45M)
Sale of Fixed Assets & Businesses,243K,482K,275.48M,3.18M,721K
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,1.28M,2.11M,768K,-,(10.72M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(121.63M),(135.44M),(706.11M),(46.96M),(68.89M)
Net Investing Cash Flow Growth,-,-11.35%,-421.35%,93.35%,-46.69%
Net Investing Cash Flow / Sales,-5.99%,-6.71%,-35.50%,-2.29%,-3.19%
