Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,93.72M,85.34M,203.17M,70.99M,98.8M
Net Income Growth,-,-8.94%,138.07%,-65.06%,39.18%
"Depreciation, Depletion & Amortization",32.47M,32.15M,31.66M,34.63M,34.75M
Depreciation and Depletion,13.01M,13.56M,13.1M,13.26M,13.31M
Amortization of Intangible Assets,19.46M,18.59M,18.57M,21.38M,21.44M
Deferred Taxes & Investment Tax Credit,(5.55M),(13.35M),(12.03M),(861K),(34.44M)
Deferred Taxes,(5.55M),(13.35M),(12.03M),(861K),(34.44M)
Investment Tax Credit,-,-,-,-,-
Other Funds,28.63M,45.04M,45.14M,38.9M,42.24M
Funds from Operations,149.26M,149.18M,267.94M,143.66M,141.35M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(30.38M),8.66M,(166.29M),67.28M,(22.41M)
Receivables,(66.87M),(6.07M),(235.12M),180.26M,(70.22M)
Accounts Payable,-,27.76M,-,-,-
Other Assets/Liabilities,119.75M,(11.97M),9.74M,(111.86M),37.59M
Net Operating Cash Flow,118.88M,157.85M,101.65M,210.94M,118.94M
Net Operating Cash Flow Growth,-,32.78%,-35.60%,107.51%,-43.61%
Net Operating Cash Flow / Sales,26.62%,35.78%,15.50%,49.62%,25.10%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(5.79M),(7.3M),(4.89M),(5.06M),(5M)
Capital Expenditures Growth,-,-26.04%,33.06%,-3.62%,1.28%
Capital Expenditures / Sales,-1.30%,-1.65%,-0.75%,-1.19%,-1.05%
Capital Expenditures (Fixed Assets),(5.79M),(7.3M),(4.89M),(5.06M),(5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(94.41M),51K,(405.66M),(4.92M),(236.72M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(262K),(85K),(2.61M),-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(100.46M),(7.33M),(413.16M),(9.96M),(241.64M)
Net Investing Cash Flow Growth,-,92.70%,"-5,534.98%",97.59%,"-2,325.13%"
Net Investing Cash Flow / Sales,-22.49%,-1.66%,-63.01%,-2.34%,-51.00%
