Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,877M,1.01B,921M,1.21B,410M
Net Income Growth,-,15.17%,-8.81%,31.38%,-66.12%
"Depreciation, Depletion & Amortization",1.17B,1.16B,1.14B,1.11B,1.09B
Depreciation and Depletion,1.17B,1.16B,412M,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(13M),(106M),(70M),(59M),(162M)
Deferred Taxes,(13M),(106M),(70M),(59M),(162M)
Investment Tax Credit,-,-,-,-,-
Other Funds,204M,19M,162M,-,973M
Funds from Operations,2.24B,2.09B,2.15B,2.26B,2.31B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(412M),470M,1.09B,(263M),(179M)
Receivables,(210M),(151M),(14M),(340M),(203M)
Accounts Payable,(30M),92M,316M,51M,19M
Other Assets/Liabilities,(190M),564M,835M,61M,114M
Net Operating Cash Flow,1.83B,2.56B,3.23B,2B,2.13B
Net Operating Cash Flow Growth,-,39.90%,26.49%,-38.14%,6.65%
Net Operating Cash Flow / Sales,24.09%,33.33%,38.96%,24.36%,25.22%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(744M),(741M),(839M),(649M),(826M)
Capital Expenditures Growth,-,0.40%,-13.23%,22.65%,-27.27%
Capital Expenditures / Sales,-9.81%,-9.66%,-10.11%,-7.90%,-9.77%
Capital Expenditures (Fixed Assets),(744M),(741M),(839M),(649M),(826M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(21M),-,(57M),(43M),(6M)
Sale of Fixed Assets & Businesses,56M,70M,20M,27M,(10M)
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(709M),(671M),(876M),(665M),(842M)
Net Investing Cash Flow Growth,-,5.36%,-30.55%,24.09%,-26.62%
Net Investing Cash Flow / Sales,-9.35%,-8.75%,-10.56%,-8.10%,-9.96%
