Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,512M,544M,576M,563M,577M
Net Income Growth,-,6.25%,5.88%,-2.26%,2.49%
"Depreciation, Depletion & Amortization",145M,144M,144M,143M,144M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(3M),27M,(119M),70M,(144M)
Deferred Taxes,(3M),27M,(119M),70M,(144M)
Investment Tax Credit,-,-,-,-,-
Other Funds,65M,66M,52M,83M,113M
Funds from Operations,719M,781M,653M,859M,690M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(178M),167M,172M,(553M),(162M)
Receivables,(148M),(92M),(36M),(117M),(134M)
Accounts Payable,(44M),(56M),4M,35M,(44M)
Other Assets/Liabilities,14M,315M,204M,(471M),16M
Net Operating Cash Flow,541M,948M,825M,306M,528M
Net Operating Cash Flow Growth,-,75.23%,-12.97%,-62.91%,72.55%
Net Operating Cash Flow / Sales,11.80%,19.98%,17.27%,6.34%,10.76%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(75M),(51M),(65M),(120M),(43M)
Capital Expenditures Growth,-,32.00%,-27.45%,-84.62%,64.17%
Capital Expenditures / Sales,-1.64%,-1.08%,-1.36%,-2.49%,-0.88%
Capital Expenditures (Fixed Assets),(75M),(51M),(65M),(120M),(43M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(348M),(57M),(255M),-,-
Sale of Fixed Assets & Businesses,-,-,-,19M,-
Purchase/Sale of Investments,(298M),(299M),(178M),801M,(428M)
Purchase of Investments,(604M),(916M),(541M),(120M),(681M)
Sale/Maturity of Investments,306M,617M,363M,921M,253M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(721M),(407M),(498M),700M,(471M)
Net Investing Cash Flow Growth,-,43.55%,-22.36%,240.56%,-167.29%
Net Investing Cash Flow / Sales,-15.73%,-8.58%,-10.42%,14.50%,-9.60%
