Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Net Income before Extraordinaries,1.57B,1.44B,1.82B,1.66B,1.82B
Net Income Growth,-,-8.42%,26.60%,-8.91%,9.76%
"Depreciation, Depletion & Amortization",478.99M,486.28M,500.87M,528.26M,524.19M
Depreciation and Depletion,319.59M,339.68M,331.12M,344.1M,345.91M
Amortization of Intangible Assets,159.4M,146.6M,169.75M,184.16M,178.28M
Deferred Taxes & Investment Tax Credit,(64.22M),120.64M,(30.19M),14.52M,(12.11M)
Deferred Taxes,(64.22M),120.64M,(30.19M),14.52M,(12.11M)
Investment Tax Credit,-,-,-,-,-
Other Funds,300.16M,223.95M,295.21M,506.63M,417.74M
Funds from Operations,2.28B,2.27B,2.59B,2.71B,2.75B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,116.65M,168.14M,(2.05B),(551.45M),315.53M
Receivables,(625.06M),(159.63M),(1.35B),(446.15M),(794.22M)
Accounts Payable,157.58M,303.39M,(58.56M),13.09M,187.76M
Other Assets/Liabilities,(193.06M),(424.65M),(553.99M),79.7M,(214.09M)
Net Operating Cash Flow,2.4B,2.44B,530.87M,2.16B,3.06B
Net Operating Cash Flow Growth,-,1.47%,-78.21%,306.03%,42.18%
Net Operating Cash Flow / Sales,18.10%,18.16%,3.55%,14.33%,18.97%
Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Capital Expenditures,(158.21M),(236.3M),(181.67M),(164.66M),(194.62M)
Capital Expenditures Growth,-,-49.35%,23.12%,9.36%,-18.19%
Capital Expenditures / Sales,-1.19%,-1.76%,-1.21%,-1.09%,-1.20%
Capital Expenditures (Fixed Assets),(158.21M),(236.3M),(181.67M),(164.66M),(194.62M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(429.24M),(2.63B),(1.74B),(113.75M),(363.61M)
Sale of Fixed Assets & Businesses,(314K),31.66M,87K,3.47M,(111.66M)
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(572.69M),(2.85B),(1.91B),(272.5M),(666.95M)
Net Investing Cash Flow Growth,-,-397.88%,32.92%,85.75%,-144.75%
Net Investing Cash Flow / Sales,-4.32%,-21.25%,-12.78%,-1.81%,-4.13%
