Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.04B,1.06B,2.71B,955M,946M
Net Income Growth,-,2.51%,154.94%,-64.76%,-0.94%
"Depreciation, Depletion & Amortization",300M,314M,331M,303M,330M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(122M),16M,708M,(201M),(198M)
Deferred Taxes,(122M),16M,708M,(201M),(198M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(598M),(275M),(2.64B),(316M),(310M)
Funds from Operations,617M,1.12B,1.11B,741M,768M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,411M,45M,331M,(1.23B),(965M)
Receivables,(155M),36M,305M,(872M),(767M)
Accounts Payable,387M,251M,327M,(732M),8M
Other Assets/Liabilities,329M,(15M),86M,41M,140M
Net Operating Cash Flow,1.03B,1.16B,1.44B,(488M),(197M)
Net Operating Cash Flow Growth,-,13.13%,23.99%,-133.84%,59.63%
Net Operating Cash Flow / Sales,11.23%,13.34%,16.69%,-5.55%,-2.24%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(230M),(247M),(733M),(244M),(263M)
Capital Expenditures Growth,-,-7.39%,-196.76%,66.71%,-7.79%
Capital Expenditures / Sales,-2.51%,-2.83%,-8.48%,-2.77%,-2.99%
Capital Expenditures (Fixed Assets),(230M),(247M),(733M),(244M),(263M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,56M,28M,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(3M),(8M),(5M),5M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(174M),(223M),(741M),(249M),(219M)
Net Investing Cash Flow Growth,-,-28.16%,-232.29%,66.40%,12.05%
Net Investing Cash Flow / Sales,-1.90%,-2.56%,-8.58%,-2.83%,-2.49%
