Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,490M,879M,932M,924M,785M
Funds from Operations Growth,-,79.39%,6.03%,-0.86%,-15.04%
Changes in Working Capital,383M,(356M),61M,(168M),184M
Receivables,229M,(35M),104M,(480M),303M
Inventories,-,-,-,-,-
Accounts Payable,40M,(149M),43M,(7M),122M
Other Assets/Liabilities,114M,(172M),(86M),319M,(241M)
Net Operating Cash Flow,873M,523M,993M,756M,969M
Net Operating Cash Flow Growth,-,-40.09%,89.87%,-23.87%,28.17%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(124M),(88M),(124M),(103M),(101M)
Capital Expenditures Growth,-,29.03%,-40.91%,16.94%,1.94%
Capital Expenditures (Fixed Assets),(55M),(22M),(62M),(36M),(34M)
Capital Expenditures (Other Assets),(69M),(66M),(62M),(67M),(67M)
Net Assets from Acquisitions,(6M),(4M),(56M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,1.21B,-,(1.48B),1.06B,2.02B
Purchase of Investments,(23M),-,(5.14B),(651M),(823M)
Sale/Maturity of Investments,1.24B,-,3.66B,1.71B,2.85B
Other Uses,(2M),(2M),4M,(73M),73M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,1.08B,(94M),(1.66B),882M,1.96B
