Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,181M,333M,202M,120M,200M
Net Income Growth,-,83.98%,-39.34%,-40.59%,66.67%
"Depreciation, Depletion & Amortization",41M,41M,42M,36M,33M
Depreciation and Depletion,20M,20M,21M,(25M),12M
Amortization of Intangible Assets,21M,21M,21M,61M,21M
Deferred Taxes & Investment Tax Credit,1M,12M,(29M),(65M),(32M)
Deferred Taxes,1M,12M,(29M),(65M),(32M)
Investment Tax Credit,-,-,-,-,-
Other Funds,32M,(161M),26M,15M,(2M)
Funds from Operations,255M,225M,241M,106M,199M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,3M,(165M),89M,220M,16M
Receivables,12M,(3M),(7M),(11M),13M
Accounts Payable,24M,3M,2M,(19M),9M
Other Assets/Liabilities,(12M),(53M),55M,260M,(34M)
Net Operating Cash Flow,258M,60M,330M,326M,215M
Net Operating Cash Flow Growth,-,-76.74%,450.00%,-1.21%,-34.05%
Net Operating Cash Flow / Sales,37.61%,8.67%,47.01%,45.53%,30.41%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(1M),(1M),(2M),(2M),(2M)
Capital Expenditures Growth,-,0.00%,-100.00%,0.00%,0.00%
Capital Expenditures / Sales,-0.15%,-0.14%,-0.28%,-0.28%,-0.28%
Capital Expenditures (Fixed Assets),(1M),(1M),(2M),(2M),(2M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(40M),1M,-,-
Sale of Fixed Assets & Businesses,-,355M,-,-,-
Purchase/Sale of Investments,4M,-,5M,6M,4M
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,4M,-,5M,6M,4M
Other Uses,(4M),-,(1M),5M,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1M),314M,3M,10M,4M
Net Investing Cash Flow Growth,-,"31,500.00%",-99.04%,233.33%,-60.00%
Net Investing Cash Flow / Sales,-0.15%,45.38%,0.43%,1.40%,0.57%
