Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,184.76M,203.69M,230.87M,174M,212.07M
Net Income Growth,-,10.24%,13.35%,-24.63%,21.88%
"Depreciation, Depletion & Amortization",27.54M,27.22M,28.48M,28.48M,27.81M
Depreciation and Depletion,11.32M,11.18M,11.54M,11.88M,11.45M
Amortization of Intangible Assets,16.22M,16.04M,16.93M,16.6M,16.37M
Deferred Taxes & Investment Tax Credit,(2.36M),1.35M,6.64M,(1.1M),(2.14M)
Deferred Taxes,(2.36M),1.35M,6.64M,(1.1M),(2.14M)
Investment Tax Credit,-,-,-,-,-
Other Funds,4.58M,4.74M,12.93M,4.51M,4.69M
Funds from Operations,214.53M,236.99M,278.91M,205.9M,242.43M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,31.01M,26.31M,(37.81M),(115.06M),(23.28M)
Receivables,(21.78M),(9.6M),(47.32M),23.29M,(27.53M)
Accounts Payable,18.5M,10.13M,49.8M,(15.4M),20.05M
Other Assets/Liabilities,282K,297K,(1.44M),(15.03M),(598K)
Net Operating Cash Flow,245.54M,263.31M,241.11M,90.84M,219.16M
Net Operating Cash Flow Growth,-,7.24%,-8.43%,-62.32%,141.26%
Net Operating Cash Flow / Sales,26.56%,27.66%,23.24%,10.12%,22.40%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(22.76M),(22.43M),(37.78M),(19.15M),(43.24M)
Capital Expenditures Growth,-,1.43%,-68.43%,49.31%,-125.78%
Capital Expenditures / Sales,-2.46%,-2.36%,-3.64%,-2.13%,-4.42%
Capital Expenditures (Fixed Assets),(22.76M),(22.43M),(37.78M),(19.15M),(43.24M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(460K),(7.85M),(27.48M),(9.7M),(1.06M)
Sale of Fixed Assets & Businesses,3.25M,151K,253K,-,118K
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(34.59M),(25.18M),(62.88M),(7.11M),(33.54M)
Net Investing Cash Flow Growth,-,27.21%,-149.73%,88.69%,-371.61%
Net Investing Cash Flow / Sales,-3.74%,-2.65%,-6.06%,-0.79%,-3.43%
