Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,540M,507M,526M,504M,436M
Net Income Growth,-,-6.11%,3.75%,-4.18%,-13.49%
"Depreciation, Depletion & Amortization",93M,94M,100M,106M,107M
Depreciation and Depletion,88M,88M,-,95M,96M
Amortization of Intangible Assets,5M,6M,-,11M,11M
Deferred Taxes & Investment Tax Credit,(1M),(1M),4M,4M,11M
Deferred Taxes,(1M),(1M),4M,4M,11M
Investment Tax Credit,-,-,-,-,-
Other Funds,(13M),(47M),38M,(46M),(83M)
Funds from Operations,619M,553M,668M,568M,471M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(192M),77M,(84M),(252M),(39M)
Receivables,(253M),35M,6M,(240M),24M
Accounts Payable,86M,17M,94M,49M,120M
Other Assets/Liabilities,63M,82M,(24M),(29M),36M
Net Operating Cash Flow,427M,630M,584M,316M,432M
Net Operating Cash Flow Growth,-,47.54%,-7.30%,-45.89%,36.71%
Net Operating Cash Flow / Sales,19.43%,27.80%,25.67%,12.45%,17.38%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(110M),(102M),(163M),(137M),(124M)
Capital Expenditures Growth,-,7.27%,-59.80%,15.95%,9.49%
Capital Expenditures / Sales,-5.00%,-4.50%,-7.16%,-5.40%,-4.99%
Capital Expenditures (Fixed Assets),(110M),(102M),(163M),(137M),(124M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(15M),(1.13B),-,(14M)
Sale of Fixed Assets & Businesses,1M,21M,5M,-,16M
Purchase/Sale of Investments,300M,-,16M,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,300M,-,16M,-,-
Other Uses,(14M),(12M),(17M),(12M),(14M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,177M,(108M),(1.29B),(149M),(136M)
Net Investing Cash Flow Growth,-,-161.02%,"-1,090.74%",88.41%,8.72%
Net Investing Cash Flow / Sales,8.05%,-4.77%,-56.53%,-5.87%,-5.47%
