Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,58M,463M,427M,288M,192M
Net Income Growth,-,698.28%,-7.78%,-32.55%,-33.33%
"Depreciation, Depletion & Amortization",377M,331M,439M,359M,335M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,94M,79M,42M,77M,46M
Deferred Taxes,94M,79M,42M,77M,46M
Investment Tax Credit,-,-,-,-,-
Other Funds,(23M),(109M),(427M),(96M),(69M)
Funds from Operations,506M,764M,481M,628M,504M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,308M,(7M),226M,(273M),424M
Receivables,(40M),(45M),84M,(93M),(16M)
Accounts Payable,84M,(78M),68M,147M,92M
Other Assets/Liabilities,185M,4M,2M,(81M),275M
Net Operating Cash Flow,814M,757M,707M,355M,928M
Net Operating Cash Flow Growth,-,-7.00%,-6.61%,-49.79%,161.41%
Net Operating Cash Flow / Sales,31.05%,24.23%,26.58%,11.88%,32.93%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(686M),(609M),(499M),(569M),(675M)
Capital Expenditures Growth,-,11.22%,18.06%,-14.03%,-18.63%
Capital Expenditures / Sales,-26.16%,-19.49%,-18.76%,-19.04%,-23.95%
Capital Expenditures (Fixed Assets),(686M),(609M),(499M),(569M),(675M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(4M),(2M),(3M),(3M),(3M)
Purchase of Investments,(12M),(18M),(22M),(9M),(13M)
Sale/Maturity of Investments,8M,16M,19M,6M,10M
Other Uses,1M,(12M),(246M),(20M),(11M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(675M),(637M),(748M),(592M),(689M)
Net Investing Cash Flow Growth,-,5.63%,-17.43%,20.86%,-16.39%
Net Investing Cash Flow / Sales,-25.74%,-20.39%,-28.12%,-19.81%,-24.45%
