Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,174.59M,69.35M,152.97M,109.12M,212.28M
Net Income Growth,-,-60.28%,120.56%,-28.67%,94.55%
"Depreciation, Depletion & Amortization",75.96M,73.01M,73.14M,74.81M,76.85M
Depreciation and Depletion,26.41M,26.54M,26.24M,26.38M,25.3M
Amortization of Intangible Assets,49.56M,46.47M,46.91M,48.43M,51.55M
Deferred Taxes & Investment Tax Credit,(2.64M),75.2M,(17.66M),33.7M,46.1M
Deferred Taxes,(2.64M),75.2M,(17.66M),33.7M,46.1M
Investment Tax Credit,-,-,-,-,-
Other Funds,(18.92M),106.74M,92.18M,21.27M,(1.56M)
Funds from Operations,228.99M,324.31M,300.63M,238.9M,333.68M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(55.65M),(121.6M),21.01M,(114.28M),(582.76M)
Receivables,-,-,-,-,-
Accounts Payable,2.01M,(14.77M),(88.47M),106.92M,35.97M
Other Assets/Liabilities,200.3M,(276.42M),200.74M,(192.48M),(70.85M)
Net Operating Cash Flow,173.34M,202.7M,321.65M,124.61M,(249.09M)
Net Operating Cash Flow Growth,-,16.94%,58.68%,-61.26%,-299.89%
Net Operating Cash Flow / Sales,4.87%,5.64%,9.53%,3.26%,-6.53%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(20.62M),(27.14M),(19.32M),(28.91M),(31.83M)
Capital Expenditures Growth,-,-31.66%,28.83%,-49.63%,-10.12%
Capital Expenditures / Sales,-0.58%,-0.75%,-0.57%,-0.76%,-0.83%
Capital Expenditures (Fixed Assets),(20.62M),(27.14M),(19.32M),(28.91M),(31.83M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(229.81M),(182.94M),(24.34M)
Sale of Fixed Assets & Businesses,41K,6K,43K,1.02M,8.22M
Purchase/Sale of Investments,38.99M,368.47M,(480K),1.56M,15.54M
Purchase of Investments,-,(823K),(480K),480K,-
Sale/Maturity of Investments,38.99M,369.29M,-,1.08M,15.54M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,18.42M,341.33M,(249.57M),(209.26M),(32.41M)
Net Investing Cash Flow Growth,-,"1,753.26%",-173.12%,16.15%,84.51%
Net Investing Cash Flow / Sales,0.52%,9.49%,-7.40%,-5.48%,-0.85%
