Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Net Income before Extraordinaries,1.12B,1.21B,1.23B,1.27B,1.18B
Net Income Growth,-,8.60%,1.73%,2.68%,-6.95%
"Depreciation, Depletion & Amortization",194M,193M,278M,235M,232M
Depreciation and Depletion,106M,109M,186M,134M,131M
Amortization of Intangible Assets,88M,84M,92M,101M,101M
Deferred Taxes & Investment Tax Credit,93M,(90M),63M,129M,68M
Deferred Taxes,93M,(90M),63M,129M,68M
Investment Tax Credit,-,-,-,-,-
Other Funds,270M,294M,227M,341M,362M
Funds from Operations,1.67B,1.61B,1.8B,1.97B,1.84B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,315M,(205M),265M,(202M),200M
Receivables,43M,(66M),(325M),191M,96M
Accounts Payable,58M,19M,(38M),6M,54M
Other Assets/Liabilities,(18M),(63M),430M,(46M),(96M)
Net Operating Cash Flow,1.99B,1.4B,2.07B,1.77B,2.04B
Net Operating Cash Flow Growth,-,-29.38%,47.15%,-14.38%,15.32%
Net Operating Cash Flow / Sales,51.69%,35.63%,50.39%,41.66%,46.86%
Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Capital Expenditures,(97M),(105M),(104M),(128M),(128M)
Capital Expenditures Growth,-,-8.25%,0.95%,-23.08%,0.00%
Capital Expenditures / Sales,-2.52%,-2.66%,-2.54%,-3.01%,-2.94%
Capital Expenditures (Fixed Assets),(95M),(95M),(99M),(100M),(126M)
Capital Expenditures (Other Assets),(2M),(10M),(5M),(28M),(2M)
Net Assets from Acquisitions,-,-,(1.21B),(106M),(20M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(10M),(28M),(423M),(26M),10M
Purchase of Investments,(350M),(242M),(652M),(288M),(236M)
Sale/Maturity of Investments,340M,214M,229M,262M,246M
Other Uses,-,-,-,-,-
Other Sources,19M,20M,38M,-,22M
Net Investing Cash Flow,(107M),(133M),(1.74B),(260M),(138M)
Net Investing Cash Flow Growth,-,-24.30%,"-1,207.52%",85.05%,46.92%
Net Investing Cash Flow / Sales,-2.78%,-3.38%,-42.41%,-6.12%,-3.17%
