Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,775M,639M,609M,662M,738M
Net Income Growth,-,-17.55%,-4.69%,8.70%,11.48%
"Depreciation, Depletion & Amortization",102M,104M,104M,106M,103M
Depreciation and Depletion,70M,70M,71M,71M,69M
Amortization of Intangible Assets,32M,34M,33M,35M,34M
Deferred Taxes & Investment Tax Credit,(108M),8M,(69M),(37M),(23M)
Deferred Taxes,(108M),8M,(69M),(37M),(23M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(2M),10M,19M,16M,15M
Funds from Operations,767M,761M,663M,747M,833M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(212M),(142M),111M,(424M),(332M)
Receivables,(108M),30M,30M,(301M),(95M)
Accounts Payable,15M,(36M),(7M),116M,8M
Other Assets/Liabilities,2M,(42M),25M,(47M),45M
Net Operating Cash Flow,555M,619M,774M,323M,501M
Net Operating Cash Flow Growth,-,11.53%,25.04%,-58.27%,55.11%
Net Operating Cash Flow / Sales,15.10%,17.41%,21.04%,8.20%,12.49%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(78M),(71M),(79M),(74M),(81M)
Capital Expenditures Growth,-,8.97%,-11.27%,6.33%,-9.46%
Capital Expenditures / Sales,-2.12%,-2.00%,-2.15%,-1.88%,-2.02%
Capital Expenditures (Fixed Assets),(78M),(71M),(79M),(74M),(81M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(731M),(2M),-
Sale of Fixed Assets & Businesses,1M,3M,2M,2M,3M
Purchase/Sale of Investments,29M,7M,1M,2M,5M
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,29M,7M,1M,2M,5M
Other Uses,(1M),(1M),(1M),(1M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(49M),(62M),(808M),(73M),(73M)
Net Investing Cash Flow Growth,-,-26.53%,"-1,203.23%",90.97%,0.00%
Net Investing Cash Flow / Sales,-1.33%,-1.74%,-21.96%,-1.85%,-1.82%
