Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,650M,(702M),840M,1.19B,631M
Funds from Operations Growth,-,-208.00%,219.66%,41.67%,-46.97%
Changes in Working Capital,492M,1.01B,(695M),(727M),37M
Receivables,(1.45B),2.38B,(399M),(544M),(130M)
Inventories,-,-,-,-,-
Accounts Payable,61M,317M,242M,(449M),41M
Other Assets/Liabilities,1.94B,(1.65B),(691M),113M,142M
Net Operating Cash Flow,1.14B,306M,145M,463M,668M
Net Operating Cash Flow Growth,-,-73.20%,-52.61%,219.31%,44.28%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(41M),(32M),(35M),(23M),(45M)
Capital Expenditures Growth,-,21.95%,-9.38%,34.29%,-95.65%
Capital Expenditures (Fixed Assets),(41M),(32M),(35M),(23M),(45M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(3M),(11M),(134M),(9M)
Sale of Fixed Assets & Businesses,9M,(1M),210M,22M,-
Purchase/Sale of Investments,(97M),(53M),1M,(128M),192M
Purchase of Investments,(11M),(41M),(21M),(173M),134M
Sale/Maturity of Investments,(86M),(12M),22M,45M,58M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(129M),(89M),165M,(263M),138M
