Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,687M,536M,1.29B,1.09B,472M
Funds from Operations Growth,-,-21.98%,141.42%,-15.46%,-56.86%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,1.85B,2.54B,1.69B,1.27B,1.38B
Net Operating Cash Flow Growth,-,37.53%,-33.46%,-25.18%,8.61%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,(4M),-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1.92B),(1.73B),(268M),(1.18B),(258M)
Purchase of Investments,(5.06B),(5.16B),(4.02B),(4.62B),(3.74B)
Sale/Maturity of Investments,3.14B,3.43B,3.75B,3.43B,3.48B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(53M),(86M),(99M),(84M),(75M)
Other Sources,(40M),178M,(407M),613M,(377M)
Net Investing Cash Flow,(2.01B),(1.64B),(774M),(657M),(710M)
Net Investing Cash Flow Growth,-,18.60%,52.72%,15.12%,-8.07%
