Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,196.89M,224.31M,239.3M,272.26M,299.1M
Net Income Growth,-,13.93%,6.68%,13.78%,9.86%
"Depreciation, Depletion & Amortization",16.74M,16.96M,15.21M,17.62M,19.55M
Depreciation and Depletion,8.97M,9.23M,9.27M,10.13M,10.83M
Amortization of Intangible Assets,7.78M,7.73M,5.94M,7.49M,8.72M
Deferred Taxes & Investment Tax Credit,(4.42M),2.43M,(98.72M),(81.82M),(24.12M)
Deferred Taxes,(4.42M),2.43M,(98.72M),(81.82M),(24.12M)
Investment Tax Credit,-,-,-,-,-
Other Funds,51.62M,60.21M,60.53M,28.82M,59.73M
Funds from Operations,260.83M,303.89M,216.32M,236.88M,354.27M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,2.54M,(31.32M),8.92M,(19.74M),(253.17M)
Receivables,16.25M,(31.38M),(120.92M),(131.86M),67.53M
Accounts Payable,8.05M,(11.95M),67.76M,2.48M,68.69M
Other Assets/Liabilities,(3.81M),27.61M,74.54M,75.85M,(148.12M)
Net Operating Cash Flow,263.37M,272.58M,225.24M,217.14M,101.1M
Net Operating Cash Flow Growth,-,3.50%,-17.37%,-3.60%,-53.44%
Net Operating Cash Flow / Sales,37.23%,36.41%,27.32%,24.76%,9.61%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(4.47M),(45.89M),(9.28M),(14.88M),(8.87M)
Capital Expenditures Growth,-,-926.35%,79.77%,-60.28%,40.39%
Capital Expenditures / Sales,-0.63%,-6.13%,-1.13%,-1.70%,-0.84%
Capital Expenditures (Fixed Assets),(4.47M),(45.89M),(9.28M),(14.88M),(8.87M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,(37.61M),(107.48M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(215.06M),(379.27M),(54.92M),(20.13M),361.92M
Purchase of Investments,(655.27M),(737.8M),(351.66M),(424.31M),(229.37M)
Sale/Maturity of Investments,440.2M,358.52M,296.74M,404.18M,591.28M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(218.13M),(425.28M),(64.2M),(72.62M),245.57M
Net Investing Cash Flow Growth,-,-94.96%,84.90%,-13.11%,438.19%
Net Investing Cash Flow / Sales,-30.84%,-56.80%,-7.79%,-8.28%,23.35%
