Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,267.8M,244.6M,368M,160.9M,231.8M
Net Income Growth,-,-8.66%,50.45%,-56.28%,44.06%
"Depreciation, Depletion & Amortization",70.1M,69.4M,75.1M,67.8M,67.1M
Depreciation and Depletion,48.5M,47.9M,53.6M,46.5M,46M
Amortization of Intangible Assets,21.6M,21.5M,21.5M,21.3M,21.1M
Deferred Taxes & Investment Tax Credit,28.4M,(12M),(42.8M),19.9M,(20M)
Deferred Taxes,28.4M,(12M),(42.8M),19.9M,(20M)
Investment Tax Credit,-,-,-,-,-
Other Funds,25M,14M,32.2M,31.9M,15.2M
Funds from Operations,391.3M,316M,432.5M,280.5M,294.1M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,76.9M,74.2M,1.03B,(914.1M),(384.9M)
Receivables,(638.1M),(335.5M),(1.36B),1.16B,(156.9M)
Accounts Payable,731.6M,313.3M,2.16B,(1.69B),(152.3M)
Other Assets/Liabilities,(65.7M),(22.9M),63M,(56.4M),(107.9M)
Net Operating Cash Flow,468.2M,390.2M,1.47B,(633.6M),(90.8M)
Net Operating Cash Flow Growth,-,-16.66%,275.96%,-143.19%,85.67%
Net Operating Cash Flow / Sales,18.66%,15.35%,50.03%,-24.67%,-3.32%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(33.8M),(61.3M),(71.9M),(30.7M),(41.6M)
Capital Expenditures Growth,-,-81.36%,-17.29%,57.30%,-35.50%
Capital Expenditures / Sales,-1.35%,-2.41%,-2.45%,-1.20%,-1.52%
Capital Expenditures (Fixed Assets),(33.8M),(61.3M),(71.9M),(30.7M),(41.6M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(16.3M),-,-,(20.4M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,3.9M,2.1M,2.6M,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,3.9M,2.1M,2.6M,-
Other Uses,(9.5M),1.7M,(400K),(700K),700K
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(43.3M),(72M),(70.2M),(28.8M),(61M)
Net Investing Cash Flow Growth,-,-66.28%,2.50%,58.97%,-111.81%
Net Investing Cash Flow / Sales,-1.73%,-2.83%,-2.39%,-1.12%,-2.23%
