Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Net Income before Extraordinaries,399.9M,638.2M,608.4M,662.6M,825.8M
Net Income Growth,-,59.59%,-4.67%,8.91%,24.63%
"Depreciation, Depletion & Amortization",146.8M,145.8M,141.1M,143.7M,139.7M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,7.9M,19.6M,36.8M,24.9M,(19.1M)
Deferred Taxes,7.9M,19.6M,36.8M,24.9M,(19.1M)
Investment Tax Credit,-,-,-,-,-
Other Funds,228.4M,(11.8M),(37.7M),(177.1M),(51.5M)
Funds from Operations,783M,791.8M,748.6M,654.1M,894.9M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(7.7M),(422M),379.4M,76.2M,193.1M
Receivables,147.1M,(145.3M),(92M),22.8M,48.2M
Accounts Payable,188.4M,(214.9M),186.5M,14.4M,470.7M
Other Assets/Liabilities,(290.7M),54.3M,159.6M,(54.3M),(137.5M)
Net Operating Cash Flow,775.3M,369.8M,1.13B,730.3M,1.09B
Net Operating Cash Flow Growth,-,-52.30%,205.03%,-35.26%,48.98%
Net Operating Cash Flow / Sales,17.14%,8.15%,22.45%,16.09%,22.24%
Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Capital Expenditures,(184.4M),(104M),(120.3M),(126.3M),(218.1M)
Capital Expenditures Growth,-,43.60%,-15.67%,-4.99%,-72.68%
Capital Expenditures / Sales,-4.08%,-2.29%,-2.39%,-2.78%,-4.46%
Capital Expenditures (Fixed Assets),(184.4M),(104M),(120.3M),(126.3M),(218.1M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.2B),-,(2.7M),-
Sale of Fixed Assets & Businesses,3.8M,300K,1.2M,46.2M,29.7M
Purchase/Sale of Investments,(2.6M),5.7M,(900K),25.3M,(14.7M)
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,(2.6M),5.7M,(900K),25.3M,(14.7M)
Other Uses,2.4M,(1.3M),1.3M,-,(13.5M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(180.8M),(1.3B),(98.1M),(65.8M),(228.9M)
Net Investing Cash Flow Growth,-,-617.87%,92.44%,32.93%,-247.87%
Net Investing Cash Flow / Sales,-4.00%,-28.59%,-1.95%,-1.45%,-4.68%
