Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,408M,(30M),485M,1.95B,1.07B
Net Income Growth,-,-107.35%,"1,716.67%",301.24%,-45.17%
"Depreciation, Depletion & Amortization",379M,364M,457M,329M,345M
Depreciation and Depletion,379M,364M,457M,329M,345M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(44M),(31M),(20M),(40M),(20M)
Deferred Taxes,(44M),(31M),(20M),(40M),(20M)
Investment Tax Credit,-,-,-,-,-
Other Funds,14M,563M,68M,(1.08B),(6M)
Funds from Operations,757M,866M,990M,1.15B,1.39B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,212M,(95M),95M,(263M),149M
Receivables,3M,(100M),(121M),(255M),(264M)
Accounts Payable,82M,62M,26M,18M,188M
Other Assets/Liabilities,21M,(30M),82M,(1M),16M
Net Operating Cash Flow,969M,771M,1.09B,891M,1.54B
Net Operating Cash Flow Growth,-,-20.43%,40.73%,-17.88%,72.28%
Net Operating Cash Flow / Sales,55.18%,37.45%,47.19%,33.38%,50.38%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(306M),(236M),(315M),(379M),(388M)
Capital Expenditures Growth,-,22.88%,-33.47%,-20.32%,-2.37%
Capital Expenditures / Sales,-17.43%,-11.46%,-13.70%,-14.20%,-12.73%
Capital Expenditures (Fixed Assets),(306M),(236M),(315M),(379M),(388M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,178M,58M,17M,767M,(16M)
Purchase/Sale of Investments,(3M),(3M),(1M),222M,2M
Purchase of Investments,(3M),(3M),(1M),(2M),2M
Sale/Maturity of Investments,-,-,-,224M,-
Other Uses,-,-,-,(144M),(48M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(126M),(149M),(291M),466M,(450M)
Net Investing Cash Flow Growth,-,-18.25%,-95.30%,260.14%,-196.57%
Net Investing Cash Flow / Sales,-7.18%,-7.24%,-12.66%,17.46%,-14.77%
