Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,452.5M,434.8M,522.5M,389.7M,453.9M
Funds from Operations Growth,-,-3.91%,20.17%,-25.42%,16.47%
Changes in Working Capital,128.5M,96M,(243.6M),(632.4M),(121.7M)
Receivables,2.35B,1.16B,329.9M,137.7M,371.6M
Inventories,-,-,-,-,-
Accounts Payable,(2.22B),(1.07B),(573.5M),(770.1M),(493.3M)
Other Assets/Liabilities,-,-,-,-,-
Net Operating Cash Flow,581M,530.8M,278.9M,(242.7M),332.2M
Net Operating Cash Flow Growth,-,-8.64%,-47.46%,-187.02%,236.88%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(26.9M),(26M),(35.6M),(23.9M),(33.2M)
Capital Expenditures Growth,-,3.35%,-36.92%,32.87%,-38.91%
Capital Expenditures (Fixed Assets),(26.9M),(26M),(35.6M),(23.9M),(33.2M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(130.2M),(268.2M),(493.7M),61.4M,92.8M
Purchase of Investments,(1.87B),(1.66B),(1.47B),(977M),(552.4M)
Sale/Maturity of Investments,1.74B,1.39B,979.5M,1.04B,645.2M
Other Uses,-,-,(21.8M),-,-
Other Sources,-,-,-,4.7M,-
Net Investing Cash Flow,(157.1M),(294.2M),(551.1M),(211.8M),(285.8M)
