Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,118.97M,175.4M,106.3M,85.03M,96.16M
Net Income Growth,-,47.43%,-39.40%,-20.01%,13.09%
"Depreciation, Depletion & Amortization",84.05M,84.39M,169M,186.71M,181.9M
Depreciation and Depletion,62.76M,61.62M,69.05M,70.95M,73.96M
Amortization of Intangible Assets,21.29M,22.77M,99.95M,115.75M,107.95M
Deferred Taxes & Investment Tax Credit,14.25M,(2.5M),11.83M,(8.1M),8.49M
Deferred Taxes,14.25M,(2.5M),11.83M,(8.1M),8.49M
Investment Tax Credit,-,-,-,-,-
Other Funds,36.72M,8.29M,48.33M,10.28M,79.01M
Funds from Operations,253.99M,265.57M,335.45M,273.92M,365.57M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(65.04M),(247.7M),(85.5M),(188.83M),(246.83M)
Receivables,(73.64M),(508.31M),28.31M,(140.37M),(231.84M)
Accounts Payable,63.98M,230.63M,(194M),(57.9M),115.8M
Other Assets/Liabilities,(49.68M),29.98M,72.64M,18.93M,(128.43M)
Net Operating Cash Flow,188.95M,17.88M,249.95M,85.09M,118.73M
Net Operating Cash Flow Growth,-,-90.54%,"1,298.26%",-65.96%,39.54%
Net Operating Cash Flow / Sales,6.30%,0.53%,6.37%,2.15%,2.81%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(75.22M),(74.81M),(153.2M),(110.21M),(121.64M)
Capital Expenditures Growth,-,0.55%,-104.78%,28.06%,-10.37%
Capital Expenditures / Sales,-2.51%,-2.23%,-3.90%,-2.78%,-2.87%
Capital Expenditures (Fixed Assets),(74.9M),(74.61M),(152.86M),(109.94M),(121.57M)
Capital Expenditures (Other Assets),(324K),(200K),(343K),(274K),(62K)
Net Assets from Acquisitions,(35.33M),(33.26M),(2.35B),-,(4.81M)
Sale of Fixed Assets & Businesses,11.45M,16.43M,14.09M,8.81M,15.59M
Purchase/Sale of Investments,2.47M,(5.15M),6.54M,8.14M,(7.89M)
Purchase of Investments,(342K),(5.15M),(19.54M),(8.32M),(8.33M)
Sale/Maturity of Investments,2.81M,5K,26.09M,16.46M,445K
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(96.37M),(96.54M),(2.48B),(93.07M),(117.95M)
Net Investing Cash Flow Growth,-,-0.17%,"-2,471.99%",96.25%,-26.73%
Net Investing Cash Flow / Sales,-3.21%,-2.88%,-63.28%,-2.35%,-2.79%
