Item,31-Mar-2021,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022
Net Income before Extraordinaries,117M,99M,103M,102M,65M
Net Income Growth,-,-15.38%,4.04%,-0.97%,-36.27%
"Depreciation, Depletion & Amortization",88M,88M,85M,85M,84M
Depreciation and Depletion,32M,32M,30M,30M,29M
Amortization of Intangible Assets,56M,56M,55M,55M,55M
Deferred Taxes & Investment Tax Credit,(3M),(3M),(5M),(9M),(13M)
Deferred Taxes,(3M),(3M),(5M),(9M),(13M)
Investment Tax Credit,-,-,-,-,-
Other Funds,19M,20M,13M,16M,10M
Funds from Operations,221M,204M,196M,194M,146M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(172M),10M,(24M),28M,(53M)
Receivables,11M,(28M),(81M),(11M),32M
Accounts Payable,(17M),(11M),(11M),(7M),18M
Other Assets/Liabilities,(27M),5M,3M,(16M),(19M)
Net Operating Cash Flow,49M,214M,172M,222M,93M
Net Operating Cash Flow Growth,-,336.73%,-19.63%,29.07%,-58.11%
Net Operating Cash Flow / Sales,4.77%,20.06%,16.09%,20.40%,9.64%
Item,31-Mar-2021,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022
Capital Expenditures,(30M),(36M),(35M),(41M),(44M)
Capital Expenditures Growth,-,-20.00%,2.78%,-17.14%,-7.32%
Capital Expenditures / Sales,-2.92%,-3.37%,-3.27%,-3.77%,-4.56%
Capital Expenditures (Fixed Assets),(30M),(36M),(35M),(41M),(44M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(92M),(149M),(7M),-,-
Sale of Fixed Assets & Businesses,19M,9M,1M,1M,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(103M),(176M),(40M),(39M),(43M)
Net Investing Cash Flow Growth,-,-70.87%,77.27%,2.50%,-10.26%
Net Investing Cash Flow / Sales,-10.03%,-16.49%,-3.74%,-3.58%,-4.46%
