Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,858M,861M,736M,1.3B,1.05B
Net Income Growth,-,0.35%,-14.52%,76.49%,-19.09%
"Depreciation, Depletion & Amortization",45M,42M,41M,137M,304M
Depreciation and Depletion,23M,21M,19M,26M,36M
Amortization of Intangible Assets,22M,21M,22M,111M,268M
Deferred Taxes & Investment Tax Credit,(44M),48M,12M,(53M),(38M)
Deferred Taxes,(44M),48M,12M,(53M),(38M)
Investment Tax Credit,-,-,-,-,-
Other Funds,37M,50M,81M,(1.22B),(415M)
Funds from Operations,896M,1B,870M,167M,902M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,27M,(34M),70M,55M,(448M)
Receivables,88M,(31M),(266M),187M,200M
Accounts Payable,40M,114M,123M,(318M),33M
Other Assets/Liabilities,(101M),(117M),213M,186M,(681M)
Net Operating Cash Flow,923M,967M,940M,222M,454M
Net Operating Cash Flow Growth,-,4.77%,-2.79%,-76.38%,104.50%
Net Operating Cash Flow / Sales,43.83%,46.33%,45.02%,9.29%,15.17%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(7M),(8M),(2M),(16M),(24M)
Capital Expenditures Growth,-,-14.29%,75.00%,-700.00%,-50.00%
Capital Expenditures / Sales,-0.33%,-0.38%,-0.10%,-0.67%,-0.80%
Capital Expenditures (Fixed Assets),(7M),(8M),(2M),(16M),(24M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1M),(9M),(80M),-,-
Sale of Fixed Assets & Businesses,-,9M,5M,2.91B,1.28B
Purchase/Sale of Investments,(1M),(1M),(1M),4M,-
Purchase of Investments,-,(1M),(1M),-,-
Sale/Maturity of Investments,(1M),-,-,4M,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(9M),(9M),(78M),2.9B,1.25B
Net Investing Cash Flow Growth,-,0.00%,-766.67%,"3,819.23%",-56.77%
Net Investing Cash Flow / Sales,-0.43%,-0.43%,-3.74%,121.43%,41.90%
