Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,172.16M,199.83M,242.21M,243.33M,255.34M
Net Income Growth,-,16.07%,21.21%,0.46%,4.94%
"Depreciation, Depletion & Amortization",152.49M,153.67M,156.23M,167.22M,178.18M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,5.95M,1.62M,14.85M,8.29M,56.9M
Deferred Taxes,5.95M,1.62M,14.85M,8.29M,56.9M
Investment Tax Credit,-,-,-,-,-
Other Funds,17.71M,15.9M,17.32M,1.88M,17.04M
Funds from Operations,348.31M,371.03M,430.61M,420.71M,507.46M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(44.22M),(69.92M),(176.56M),(128.93M),(14.72M)
Receivables,(74.76M),(149.02M),(63.67M),(232.92M),(30.02M)
Accounts Payable,5.99M,52.36M,38.66M,86.96M,(3.1M)
Other Assets/Liabilities,757K,55.48M,(160.66M),69.42M,(21.68M)
Net Operating Cash Flow,304.09M,301.1M,254.05M,291.79M,492.74M
Net Operating Cash Flow Growth,-,-0.98%,-15.63%,14.85%,68.87%
Net Operating Cash Flow / Sales,10.46%,9.57%,7.26%,8.36%,12.84%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(197.95M),(265.98M),(374.77M),(309.34M),(358.4M)
Capital Expenditures Growth,-,-34.37%,-40.90%,17.46%,-15.86%
Capital Expenditures / Sales,-6.81%,-8.46%,-10.72%,-8.87%,-9.34%
Capital Expenditures (Fixed Assets),(197.95M),(265.99M),(374.85M),(309.34M),(358.4M)
Capital Expenditures (Other Assets),-,9K,79K,-,-
Net Assets from Acquisitions,-,-,-,(86.94M),-
Sale of Fixed Assets & Businesses,23.1M,15.63M,8.9M,20.21M,49.44M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(174.95M),(250.36M),(365.86M),(376.07M),(308.97M)
Net Investing Cash Flow Growth,-,-43.10%,-46.14%,-2.79%,17.84%
Net Investing Cash Flow / Sales,-6.02%,-7.96%,-10.46%,-10.78%,-8.05%
