Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,151.09M,378.01M,167.44M,303.33M,509.99M
Net Income Growth,-,150.19%,-55.70%,81.15%,68.13%
"Depreciation, Depletion & Amortization",227.94M,214.69M,217.93M,221.4M,226.91M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,3.96M,(30.45M),(42.44M),(37.17M),45.6M
Deferred Taxes,3.96M,(30.45M),(42.44M),(37.17M),45.6M
Investment Tax Credit,-,-,-,-,-
Other Funds,306.53M,36.79M,152.7M,24.58M,17.98M
Funds from Operations,689.52M,599.03M,495.63M,512.14M,800.48M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(217.33M),(454.08M),(198.42M),(109.09M),271.33M
Receivables,(531.94M),(478.67M),93.49M,(522.95M),(92.91M)
Accounts Payable,658.97M,329.52M,(246.31M),681.05M,86.71M
Other Assets/Liabilities,15.14M,23.82M,(597K),(85.51M),27.7M
Net Operating Cash Flow,472.18M,144.96M,297.21M,403.04M,1.07B
Net Operating Cash Flow Growth,-,-69.30%,105.03%,35.61%,165.93%
Net Operating Cash Flow / Sales,2.93%,0.88%,1.82%,2.38%,5.65%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(219.51M),(85.02M),(96.36M),(146.16M),(305.27M)
Capital Expenditures Growth,-,61.27%,-13.33%,-51.69%,-108.86%
Capital Expenditures / Sales,-1.36%,-0.52%,-0.59%,-0.86%,-1.61%
Capital Expenditures (Fixed Assets),(219.51M),(85.02M),(96.36M),(146.16M),(305.27M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(714.01M),(55.65M),(512.18M),698K
Sale of Fixed Assets & Businesses,39.84M,5.63M,(177K),10.5M,8.2M
Purchase/Sale of Investments,(3.26M),(1.23M),(666K),(779K),-
Purchase of Investments,(8.46M),(9.93M),(8.61M),(779K),-
Sale/Maturity of Investments,5.21M,8.7M,7.95M,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,23.13M,-,-
Net Investing Cash Flow,(182.93M),(788.61M),(152.22M),(642.5M),(294.89M)
Net Investing Cash Flow Growth,-,-331.11%,80.70%,-322.09%,54.10%
Net Investing Cash Flow / Sales,-1.13%,-4.79%,-0.93%,-3.80%,-1.56%
