Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,737M,860M,952M,730M,766M
Net Income Growth,-,16.69%,10.70%,-23.32%,4.93%
"Depreciation, Depletion & Amortization",224M,211M,240M,213M,212M
Depreciation and Depletion,144M,128M,160M,139M,139M
Amortization of Intangible Assets,80M,83M,80M,74M,73M
Deferred Taxes & Investment Tax Credit,(18M),(1M),(28M),(106M),(112M)
Deferred Taxes,(18M),(1M),(28M),(106M),(112M)
Investment Tax Credit,-,-,-,-,-
Other Funds,32M,24M,30M,96M,24M
Funds from Operations,975M,1.09B,1.19B,933M,890M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,140M,377M,488M,1.04B,(231M)
Receivables,18M,(159M),(153M),643M,(120M)
Accounts Payable,(148M),73M,485M,23M,(52M)
Other Assets/Liabilities,385M,311M,(155M),603M,523M
Net Operating Cash Flow,1.12B,1.47B,1.68B,1.97B,659M
Net Operating Cash Flow Growth,-,31.93%,14.34%,17.00%,-66.51%
Net Operating Cash Flow / Sales,12.09%,15.37%,16.34%,20.95%,7.17%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(172M),(196M),(385M),(141M),(224M)
Capital Expenditures Growth,-,-13.95%,-96.43%,63.38%,-58.87%
Capital Expenditures / Sales,-1.87%,-2.05%,-3.74%,-1.50%,-2.44%
Capital Expenditures (Fixed Assets),(172M),(196M),(385M),(141M),(224M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,23M,(27M),(4M),(6M),(15M)
Other Sources,137M,(115M),(173M),107M,3M
Net Investing Cash Flow,(152M),(222M),(385M),(147M),(239M)
Net Investing Cash Flow Growth,-,-46.05%,-73.42%,61.82%,-62.59%
Net Investing Cash Flow / Sales,-1.65%,-2.32%,-3.74%,-1.57%,-2.60%
