Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,523M,387.2M,382.7M,369.4M,313.6M
Net Income Growth,-,-25.97%,-1.16%,-3.48%,-15.11%
"Depreciation, Depletion & Amortization",75.6M,82M,80.9M,83.8M,86M
Depreciation and Depletion,68M,75.7M,74.3M,77.7M,79.8M
Amortization of Intangible Assets,7.6M,6.3M,6.6M,6.1M,6.2M
Deferred Taxes & Investment Tax Credit,(68.7M),(16.6M),(22M),(14.4M),(25.7M)
Deferred Taxes,(68.7M),(16.6M),(22M),(14.4M),(25.7M)
Investment Tax Credit,-,-,-,-,-
Other Funds,121.5M,127.8M,137M,149.6M,141.5M
Funds from Operations,651.4M,580.4M,578.6M,588.4M,515.4M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(108.7M),(79M),(10.9M),(365.4M),(68.7M)
Receivables,(45.3M),4.9M,(87.6M),(123.4M),67.4M
Accounts Payable,14.5M,(2.4M),200K,(1.9M),14.3M
Other Assets/Liabilities,(85.9M),4M,58.5M,10.3M,(83.8M)
Net Operating Cash Flow,542.7M,501.4M,567.7M,223M,446.7M
Net Operating Cash Flow Growth,-,-7.61%,13.22%,-60.72%,100.31%
Net Operating Cash Flow / Sales,37.07%,35.73%,36.61%,14.99%,29.35%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(75.7M),(68.3M),(150.9M),(95.1M),(130.5M)
Capital Expenditures Growth,-,9.78%,-120.94%,36.98%,-37.22%
Capital Expenditures / Sales,-5.17%,-4.87%,-9.73%,-6.39%,-8.57%
Capital Expenditures (Fixed Assets),(75.7M),(68.3M),(150.9M),(95.1M),(130.5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(11.8M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(309M),(770.5M),(490.1M),(119.6M),608.5M
Purchase of Investments,(1.67B),(1.71B),(1.24B),(1.19B),(188.9M)
Sale/Maturity of Investments,1.37B,935.5M,748.2M,1.07B,797.4M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(384.7M),(838.8M),(641M),(214.7M),466.2M
Net Investing Cash Flow Growth,-,-118.04%,23.58%,66.51%,317.14%
Net Investing Cash Flow / Sales,-26.28%,-59.77%,-41.34%,-14.43%,30.63%
