Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,570M,462M,484M,647M,570M
Funds from Operations Growth,-,-18.95%,4.76%,33.68%,-11.90%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(792M),175M,152M,(1.23B),(522M)
Net Operating Cash Flow,(222M),637M,636M,(578M),48M
Net Operating Cash Flow Growth,-,386.94%,-0.16%,-190.88%,108.30%
Net Operating Cash Flow / Interest Income,-20.37%,58.60%,57.66%,-53.52%,4.02%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(20M),1M,(35M),(18M),(36M)
Capital Expenditures (Fixed Assets),(20M),1M,(35M),(18M),(36M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(20M),-,(58M)
Sale of Fixed Assets & Businesses,-,-,4M,7M,4M
Purchase/Sale of Investments,(4.93B),(4.83B),4.39B,6.57B,(292M)
Purchase of Investments,(6.44B),(6.95B),(4.91B),(2.78B),(3.63B)
Sale/Maturity of Investments,1.51B,2.13B,9.3B,9.35B,3.34B
Increase in Loans,515M,(625M),(3.87B),(4.74B),(5.84B)
Decrease in Loans,506M,(246M),(127M),1.61B,(84M)
Other Uses,-,-,-,-,-
Other Sources,19M,20M,16M,14M,25M
Net Investing Cash Flow,(3.91B),(5.68B),355M,3.43B,(6.28B)
Net Investing Cash Flow Growth,-,-45.23%,106.25%,867.04%,-282.84%
Net Investing Cash Flow / Interest Income,-358.62%,-522.26%,32.18%,317.87%,-526.15%
