Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,259.7M,184.67M,107.61M,179.26M,307.28M
Net Income Growth,-,-28.89%,-41.73%,66.59%,71.42%
"Depreciation, Depletion & Amortization",7.3M,7.48M,7.94M,9.86M,9.88M
Depreciation and Depletion,7M,7.14M,7.26M,7.66M,7.71M
Amortization of Intangible Assets,302K,341K,675K,2.19M,2.17M
Deferred Taxes & Investment Tax Credit,-,-,4.65M,-,-
Deferred Taxes,-,-,4.65M,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,5.74M,4.56M,3.75M,9.38M,5.24M
Funds from Operations,272.74M,196.71M,123.94M,198.49M,322.41M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(162.63M),(24.87M),(169.52M),(406.6M),(85.57M)
Receivables,(95.67M),108.57M,106.83M,(303.4M),(80.85M)
Accounts Payable,(199.3M),(23.75M),(31.72M),287.45M,(79.43M)
Other Assets/Liabilities,(11.36M),(5.81M),(28.53M),(23.33M),2.76M
Net Operating Cash Flow,110.12M,171.84M,(45.58M),(208.11M),236.84M
Net Operating Cash Flow Growth,-,56.05%,-126.52%,-356.63%,213.81%
Net Operating Cash Flow / Sales,6.16%,12.17%,-4.40%,-14.73%,11.52%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(8.49M),(6.89M),(13.44M),(9.16M),(10.64M)
Capital Expenditures Growth,-,18.88%,-94.99%,31.83%,-16.20%
Capital Expenditures / Sales,-0.48%,-0.49%,-1.30%,-0.65%,-0.52%
Capital Expenditures (Fixed Assets),(8.49M),(6.89M),(13.44M),(9.16M),(10.64M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(14.48M),(2.73M),(794.07M),-,(7.63M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(22.97M),(9.62M),(807.5M),(9.16M),(18.27M)
Net Investing Cash Flow Growth,-,58.15%,"-8,298.38%",98.87%,-99.50%
Net Investing Cash Flow / Sales,-1.28%,-0.68%,-77.98%,-0.65%,-0.89%
