Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,1.6B,1.28B,501M,1.56B,1.36B
Funds from Operations Growth,-,-19.55%,-60.98%,211.18%,-12.96%
Changes in Working Capital,271M,461M,1.22B,(2.01B),232M
Receivables,47M,(263M),205M,(27M),243M
Inventories,-,-,-,-,-
Accounts Payable,50M,149M,(12M),48M,(166M)
Other Assets/Liabilities,(457M),(46M),439M,(175M),(115M)
Net Operating Cash Flow,1.87B,1.75B,1.73B,(447M),1.59B
Net Operating Cash Flow Growth,-,-6.53%,-1.15%,-125.91%,455.48%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(130M),(37M),(126M),(147M),(116M)
Capital Expenditures Growth,-,71.54%,-240.54%,-16.67%,21.09%
Capital Expenditures (Fixed Assets),(130M),(37M),(126M),(147M),(116M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(35M),-,(9M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(161M),(78M),(354M),(26M),(130M)
Purchase of Investments,(215M),(239M),(699M),(143M),(245M)
Sale/Maturity of Investments,54M,161M,345M,117M,115M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(326M),(115M),(166M),(173M),(246M)
