Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,187.97M,204.43M,133.48M,158.29M,259.94M
Net Income Growth,-,8.76%,-34.71%,18.59%,64.21%
"Depreciation, Depletion & Amortization",118.3M,(42.29M),66.26M,71.67M,69.73M
Depreciation and Depletion,118.3M,(42.29M),66.26M,71.67M,69.73M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(2.4M),14.86M,(11.33M),(14.02M),(1.51M)
Deferred Taxes,(2.4M),14.86M,(11.33M),(14.02M),(1.51M)
Investment Tax Credit,-,-,-,-,-
Other Funds,50.93M,41.33M,34.88M,25.94M,22.35M
Funds from Operations,354.8M,218.33M,223.29M,241.87M,350.51M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(47M),102.2M,280.76M,90.62M,(13.3M)
Receivables,5.11M,(15.4M),(23.57M),10.39M,1.96M
Accounts Payable,(6.92M),16.19M,(7.27M),15.7M,(18.67M)
Other Assets/Liabilities,(45M),126.28M,328.95M,82.27M,5.23M
Net Operating Cash Flow,307.8M,320.53M,504.04M,332.5M,337.21M
Net Operating Cash Flow Growth,-,4.13%,57.26%,-34.03%,1.42%
Net Operating Cash Flow / Sales,16.26%,16.42%,25.71%,16.46%,15.24%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(125.5M),(108.45M),(121.91M),(96.16M),(100.33M)
Capital Expenditures Growth,-,13.59%,-12.41%,21.12%,-4.34%
Capital Expenditures / Sales,-6.63%,-5.55%,-6.22%,-4.76%,-4.53%
Capital Expenditures (Fixed Assets),(125.5M),(108.45M),(121.91M),(96.16M),(100.33M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,2.89M,-,1.15M,-,-
Purchase/Sale of Investments,1.01M,(16.58M),(38.14M),(36.9M),(15.8M)
Purchase of Investments,(100.44M),(97.98M),(140.45M),(118.83M),(76.42M)
Sale/Maturity of Investments,101.45M,81.4M,102.31M,81.92M,60.62M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(121.61M),(125.03M),(158.9M),(133.07M),(116.13M)
Net Investing Cash Flow Growth,-,-2.81%,-27.09%,16.26%,12.73%
Net Investing Cash Flow / Sales,-6.43%,-6.40%,-8.10%,-6.59%,-5.25%
