Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,375M,1.11B,(283M),991M,1.09B
Net Income Growth,-,196.00%,-125.50%,450.18%,9.79%
"Depreciation, Depletion & Amortization",985M,995M,1.04B,989M,1.01B
Depreciation and Depletion,975M,983M,1.03B,979M,997M
Amortization of Intangible Assets,10M,12M,11M,10M,9M
Deferred Taxes & Investment Tax Credit,(241M),190M,(138M),40M,200M
Deferred Taxes,(241M),190M,(138M),40M,200M
Investment Tax Credit,-,-,-,-,-
Other Funds,812M,(179M),237M,(105M),(370M)
Funds from Operations,1.93B,2.12B,854M,1.92B,1.92B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(269M),61M,234M,(323M),63M
Receivables,(279M),(27M),(83M),(217M),(420M)
Accounts Payable,39M,132M,37M,132M,571M
Other Assets/Liabilities,(272M),(58M),458M,(4M),(138M)
Net Operating Cash Flow,1.66B,2.18B,1.09B,1.59B,1.99B
Net Operating Cash Flow Growth,-,30.99%,-50.02%,46.32%,24.81%
Net Operating Cash Flow / Sales,31.35%,34.89%,18.88%,23.95%,27.52%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(1.81B),(1.94B),(2.18B),(1.65B),(1.94B)
Capital Expenditures Growth,-,-7.26%,-12.50%,24.43%,-18.10%
Capital Expenditures / Sales,-34.05%,-31.03%,-37.80%,-24.77%,-26.92%
Capital Expenditures (Fixed Assets),(1.81B),(1.94B),(2.18B),(1.65B),(1.94B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,35M,207M,843M,73M,119M
Purchase/Sale of Investments,-,-,(1M),(5M),1M
Purchase of Investments,(380M),(371M),(297M),(294M),(334M)
Sale/Maturity of Investments,380M,371M,296M,289M,335M
Other Uses,7M,12M,(155M),(37M),(44M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.75B),(1.75B),(1.42B),(1.48B),(1.91B)
Net Investing Cash Flow Growth,-,0.06%,19.12%,-4.59%,-28.54%
Net Investing Cash Flow / Sales,-33.07%,-28.08%,-24.59%,-22.30%,-26.38%
