Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,328.32M,256.72M,224.04M,161.93M,197.79M
Net Income Growth,-,-21.81%,-12.73%,-27.72%,22.15%
"Depreciation, Depletion & Amortization",31.46M,30.3M,29.99M,27.74M,26.82M
Depreciation and Depletion,21.94M,22.02M,23.21M,22.5M,21.96M
Amortization of Intangible Assets,9.52M,8.28M,6.79M,5.23M,4.86M
Deferred Taxes & Investment Tax Credit,257K,(9.93M),(6.57M),11.29M,(34.89M)
Deferred Taxes,257K,(9.93M),(6.57M),11.29M,(34.89M)
Investment Tax Credit,-,-,-,-,-
Other Funds,10.73M,39.67M,14.9M,16.66M,24.65M
Funds from Operations,370.76M,316.75M,262.36M,217.61M,214.37M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(164.48M),205.91M,68.92M,(210.15M),(98.92M)
Receivables,(285.19M),269.4M,45.52M,208K,(146.59M)
Accounts Payable,97.36M,(21.73M),64.44M,(124.38M),80.77M
Other Assets/Liabilities,(24.86M),(29.02M),(37.39M),(68.89M),(14.32M)
Net Operating Cash Flow,206.28M,522.66M,331.28M,7.46M,115.46M
Net Operating Cash Flow Growth,-,153.37%,-36.62%,-97.75%,"1,447.24%"
Net Operating Cash Flow / Sales,19.00%,54.99%,37.43%,0.99%,13.73%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(34.71M),(29.21M),(29.31M),(44M),(45.74M)
Capital Expenditures Growth,-,15.85%,-0.36%,-50.12%,-3.97%
Capital Expenditures / Sales,-3.20%,-3.07%,-3.31%,-5.82%,-5.44%
Capital Expenditures (Fixed Assets),(34.71M),(29.21M),(29.31M),(44M),(45.74M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(12M),-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,134.32M,93.01M,(6.41M),(38.71M),74.13M
Purchase of Investments,(186.48M),(111.38M),(152.31M),(165.98M),(81.9M)
Sale/Maturity of Investments,320.8M,204.39M,145.9M,127.26M,156.03M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,87.62M,63.8M,(35.72M),(82.71M),28.38M
Net Investing Cash Flow Growth,-,-27.18%,-155.99%,-131.55%,134.32%
Net Investing Cash Flow / Sales,8.07%,6.71%,-4.04%,-10.95%,3.38%
