Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,66.92M,851.93M,770.11M,762.1M,810.5M
Net Income Growth,-,"1,172.98%",-9.60%,-1.04%,6.35%
"Depreciation, Depletion & Amortization",31.24M,31.7M,33.83M,35.9M,37.3M
Depreciation and Depletion,31.24M,31.7M,33.83M,35.9M,37.3M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(237.94M),68.24M,(41.95M),(12.3M),(229.4M)
Deferred Taxes,(237.94M),68.24M,(41.95M),(12.3M),(229.4M)
Investment Tax Credit,-,-,-,-,-
Other Funds,104.47M,66.92M,98.31M,203.3M,137.7M
Funds from Operations,(35.31M),1.02B,860.31M,989M,756.1M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(164.46M),(91.57M),134.68M,(32.8M),383.7M
Receivables,52.53M,(185.32M),(43.53M),(165.2M),(84.1M)
Accounts Payable,(13.7M),2.3M,53.94M,(14.5M),45.3M
Other Assets/Liabilities,(133.12M),(36.85M),100.01M,83.3M,(29.7M)
Net Operating Cash Flow,(199.77M),927.22M,994.99M,956.2M,1.14B
Net Operating Cash Flow Growth,-,564.15%,7.31%,-3.90%,19.20%
Net Operating Cash Flow / Sales,-11.03%,46.61%,48.22%,46.03%,52.98%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(49.84M),(52.52M),(61.72M),(63.6M),(53.3M)
Capital Expenditures Growth,-,-5.39%,-17.50%,-3.05%,16.19%
Capital Expenditures / Sales,-2.75%,-2.64%,-2.99%,-3.06%,-2.48%
Capital Expenditures (Fixed Assets),(49.84M),(52.52M),(61.72M),(63.6M),(53.3M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(14.8M),(15.43M),(72.28M),12.6M,1.8M
Purchase of Investments,(118M),(246.29M),(119.45M),(117.1M),(110.8M)
Sale/Maturity of Investments,103.2M,230.86M,47.17M,129.7M,112.6M
Other Uses,(15M),15M,-,-,(10M)
Other Sources,2.93M,1.41M,1.36M,1.3M,400K
Net Investing Cash Flow,(79.64M),(52.95M),(134M),(51M),(61.5M)
Net Investing Cash Flow Growth,-,33.51%,-153.06%,61.94%,-20.59%
Net Investing Cash Flow / Sales,-4.40%,-2.66%,-6.49%,-2.45%,-2.86%
