Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,9.41B,1.03B,1.11B,1.17B,6.22B
Net Income Growth,-,-89.06%,7.28%,6.06%,430.46%
"Depreciation, Depletion & Amortization",828M,823M,813M,805M,819M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(73M),(126M),6M,(52M),(40M)
Deferred Taxes,(73M),(126M),6M,(52M),(40M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(8.72B),(2.82B),489M,6M,(32M)
Funds from Operations,1.45B,(1.09B),2.41B,1.93B,6.96B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(69M),(58M),1.26B,582M,(12M)
Receivables,(2.22B),182M,(1.53B),(4.63B),(1.66B)
Accounts Payable,2.66B,193M,1.59B,6.72B,3.39B
Other Assets/Liabilities,(29M),(107M),32M,(85M),(190M)
Net Operating Cash Flow,1.38B,(1.15B),3.67B,2.51B,6.95B
Net Operating Cash Flow Growth,-,-183.19%,420.03%,-31.60%,176.64%
Net Operating Cash Flow / Sales,4.67%,-3.55%,10.42%,6.60%,12.91%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(302M),(377M),(481M),(495M),(498M)
Capital Expenditures Growth,-,-24.83%,-27.59%,-2.91%,-0.61%
Capital Expenditures / Sales,-1.02%,-1.17%,-1.36%,-1.30%,-0.92%
Capital Expenditures (Fixed Assets),(302M),(377M),(481M),(495M),(498M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(310M),(155M),(165M),(100M),(109M)
Sale of Fixed Assets & Businesses,5M,17M,55M,7M,65M
Purchase/Sale of Investments,(5.48B),(1.93B),1.74B,1.98B,(836M)
Purchase of Investments,(5.48B),(4.08B),(3.1B),(476M),(2.27B)
Sale/Maturity of Investments,2M,2.14B,4.84B,2.46B,1.43B
Other Uses,87M,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,15.36B,(2.21B),1.28B,1.61B,(1.12B)
Net Investing Cash Flow Growth,-,-114.38%,158.08%,25.33%,-169.84%
Net Investing Cash Flow / Sales,51.98%,-6.84%,3.64%,4.22%,-2.08%
