Item,01-Jan-0001,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022
Net Income before Extraordinaries,50M,1.02B,695M,1.09B,573M
Net Income Growth,-,"1,930.00%",-31.53%,56.83%,-47.43%
"Depreciation, Depletion & Amortization",181M,176M,183M,181M,182M
Depreciation and Depletion,-,-,130M,136M,140M
Amortization of Intangible Assets,-,-,53M,45M,42M
Deferred Taxes & Investment Tax Credit,(59M),(127M),(57M),14M,(47M)
Deferred Taxes,-,(127M),(57M),14M,(47M)
Investment Tax Credit,-,-,-,-,-
Other Funds,77M,(725M),94M,118M,319M
Funds from Operations,249M,339M,915M,1.4B,1.03B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,822M,515M,(996M),524M,(904M)
Receivables,-,108M,(583M),176M,(141M)
Accounts Payable,-,385M,(191M),151M,(159M)
Other Assets/Liabilities,-,109M,(29M),(45M),(25M)
Net Operating Cash Flow,-,854M,(81M),1.93B,123M
Net Operating Cash Flow Growth,-,-,-109.48%,"2,479.01%",-93.62%
Net Operating Cash Flow / Sales,-,21.61%,-1.84%,34.78%,2.90%
Item,01-Jan-0001,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022
Capital Expenditures,-,(251M),(205M),(254M),(199M)
Capital Expenditures Growth,-,-,18.33%,-23.90%,21.65%
Capital Expenditures / Sales,-,-6.35%,-4.66%,-4.58%,-4.69%
Capital Expenditures (Fixed Assets),-,(251M),(205M),(254M),(199M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.05B),-,(3M),-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,(2M),(6M),(4M),-
Purchase of Investments,-,(2M),(6M),(4M),-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,23M,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(1.28B),(153M),(261M),(149M)
Net Investing Cash Flow Growth,-,-,88.07%,-70.59%,42.91%
Net Investing Cash Flow / Sales,-,-32.45%,-3.48%,-4.71%,-3.51%
