Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,102.18M,115.71M,118.74M,139.9M,138.1M
Net Income Growth,-,13.25%,2.61%,17.83%,-1.29%
"Depreciation, Depletion & Amortization",24.45M,26.97M,30.04M,27.5M,29.4M
Depreciation and Depletion,10.93M,10.8M,14.32M,12.2M,12.5M
Amortization of Intangible Assets,13.52M,16.17M,15.72M,15.3M,16.9M
Deferred Taxes & Investment Tax Credit,(14.54M),6.91M,970K,1M,(1.2M)
Deferred Taxes,(14.54M),6.91M,970K,1M,(1.2M)
Investment Tax Credit,-,-,-,-,-
Other Funds,18.28M,6.31M,1.09M,4.3M,7.6M
Funds from Operations,130.37M,155.91M,150.84M,172.7M,173.9M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,5.91M,726K,12.24M,(93M),(61.6M)
Receivables,32K,(12.99M),9.85M,(49M),(19.7M)
Accounts Payable,2.53M,(1.61M),1.94M,28.1M,8.1M
Other Assets/Liabilities,3.93M,6.08M,10.27M,(5.6M),(9.5M)
Net Operating Cash Flow,136.27M,156.63M,163.07M,79.7M,112.3M
Net Operating Cash Flow Growth,-,14.94%,4.11%,-51.13%,40.90%
Net Operating Cash Flow / Sales,19.87%,22.00%,22.81%,10.61%,14.11%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(15.98M),(14.89M),(27.21M),(16.1M),(15.6M)
Capital Expenditures Growth,-,6.82%,-82.71%,40.84%,3.11%
Capital Expenditures / Sales,-2.33%,-2.09%,-3.81%,-2.14%,-1.96%
Capital Expenditures (Fixed Assets),(15.98M),(14.89M),(27.21M),(16.1M),(15.6M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(469.37M),-,(1.79M),(114.7M),(120.2M)
Sale of Fixed Assets & Businesses,31K,8K,(250K),6.5M,100K
Purchase/Sale of Investments,-,-,(45.2M),-,-
Purchase of Investments,-,-,(45.2M),-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,(100K),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(489.72M),(14.92M),(73.93M),(124.4M),(135.7M)
Net Investing Cash Flow Growth,-,96.95%,-395.62%,-68.27%,-9.08%
Net Investing Cash Flow / Sales,-71.39%,-2.10%,-10.34%,-16.56%,-17.05%
