Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.82B,614M,2.05B,1.73B,309M
Net Income Growth,-,-66.17%,233.71%,-15.42%,-82.17%
"Depreciation, Depletion & Amortization",334M,329M,365M,329M,343M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,-,-,(183M),(411M),(761M)
Deferred Taxes,-,-,(183M),(411M),(761M)
Investment Tax Credit,-,-,-,-,-
Other Funds,80M,1.73B,38M,54M,1.55B
Funds from Operations,2.23B,2.67B,2.27B,1.71B,1.44B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(961M),(733M),2B,(295M),(110M)
Receivables,(914M),(928M),2.42B,(2.12B),(497M)
Accounts Payable,(280M),(90M),(751M),1.83B,(307M)
Other Assets/Liabilities,364M,47M,416M,(543M),613M
Net Operating Cash Flow,1.27B,1.94B,4.27B,1.41B,1.33B
Net Operating Cash Flow Growth,-,52.76%,120.34%,-66.96%,-5.60%
Net Operating Cash Flow / Sales,7.45%,12.09%,24.07%,9.42%,8.62%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(318M),(316M),(607M),(268M),(304M)
Capital Expenditures Growth,-,0.63%,-92.09%,55.85%,-13.43%
Capital Expenditures / Sales,-1.87%,-1.97%,-3.42%,-1.79%,-1.97%
Capital Expenditures (Fixed Assets),(318M),(316M),(607M),(268M),(304M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,(11M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(220M),(230M),(542M),(251M),(332M)
Net Investing Cash Flow Growth,-,-4.55%,-135.65%,53.69%,-32.27%
Net Investing Cash Flow / Sales,-1.29%,-1.43%,-3.06%,-1.68%,-2.15%
