Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,129.6M,140.5M,151.8M,116.7M,152.8M
Net Income Growth,-,8.41%,8.04%,-23.12%,30.93%
"Depreciation, Depletion & Amortization",19.1M,18.8M,19.8M,19.6M,19.8M
Depreciation and Depletion,12.8M,12.8M,12.9M,13M,13.5M
Amortization of Intangible Assets,6.3M,6M,6.9M,6.6M,6.3M
Deferred Taxes & Investment Tax Credit,(1.5M),(500K),(4.2M),(3.7M),(13.2M)
Deferred Taxes,(1.5M),(500K),(4.2M),(3.7M),(13.2M)
Investment Tax Credit,-,-,-,-,-
Other Funds,14.1M,5.8M,(1M),10.8M,7.9M
Funds from Operations,161.3M,164.6M,166.4M,143.4M,167.3M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,218.5M,14.7M,(93.3M),(274.9M),139.5M
Receivables,152.6M,(28.4M),(63.8M),(116.1M),147.5M
Accounts Payable,(3.5M),28M,34.9M,10.4M,(20.4M)
Other Assets/Liabilities,64.6M,38M,(12.9M),(36.6M),59.6M
Net Operating Cash Flow,379.8M,179.3M,73.1M,(131.5M),306.8M
Net Operating Cash Flow Growth,-,-52.79%,-59.23%,-279.89%,333.31%
Net Operating Cash Flow / Sales,40.36%,18.50%,7.39%,-13.16%,28.83%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(11.1M),(14.3M),(21.6M),(17.7M),(22.4M)
Capital Expenditures Growth,-,-28.83%,-51.05%,18.06%,-26.55%
Capital Expenditures / Sales,-1.18%,-1.48%,-2.18%,-1.77%,-2.10%
Capital Expenditures (Fixed Assets),(11.1M),(14.3M),(21.6M),(17.7M),(22.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(82.8M),(800K),(254.9M),(1.4M),-
Sale of Fixed Assets & Businesses,100K,1.6M,200K,-,2.9M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,200K
Net Investing Cash Flow,(91.1M),(13.5M),(276.3M),(19.1M),(10.7M)
Net Investing Cash Flow Growth,-,85.18%,"-1,946.67%",93.09%,43.98%
Net Investing Cash Flow / Sales,-9.68%,-1.39%,-27.95%,-1.91%,-1.01%
