Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.06B,1.55B,2.37B,1.28B,1.43B
Net Income Growth,-,46.28%,52.84%,-45.91%,11.38%
"Depreciation, Depletion & Amortization",2.71B,2.73B,2.58B,2.58B,2.58B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(163M),(32M),(1.27B),(687M),(782M)
Deferred Taxes,(163M),(32M),(1.27B),(687M),(782M)
Investment Tax Credit,-,-,-,-,-
Other Funds,863M,369M,428M,994M,604M
Funds from Operations,4.47B,4.62B,4.11B,4.17B,3.83B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.41B),650M,(56M),(362M),(1.57B)
Receivables,(693M),(260M),(168M),786M,(669M)
Accounts Payable,(145M),(139M),226M,23M,(19M)
Other Assets/Liabilities,442M,1.07B,236M,(1.07B),(191M)
Net Operating Cash Flow,3.06B,5.27B,4.06B,3.81B,2.26B
Net Operating Cash Flow Growth,-,72.09%,-22.96%,-6.04%,-40.69%
Net Operating Cash Flow / Sales,26.15%,45.30%,33.85%,32.73%,19.02%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(210M),(270M),(320M),(253M),(272M)
Capital Expenditures Growth,-,-28.57%,-18.52%,20.94%,-7.51%
Capital Expenditures / Sales,-1.79%,-2.32%,-2.67%,-2.17%,-2.29%
Capital Expenditures (Fixed Assets),(210M),(270M),(320M),(253M),(272M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(366M),(1.06B),(152M),(442M),(467M)
Sale of Fixed Assets & Businesses,(203M),188M,178M,402M,192M
Purchase/Sale of Investments,959M,163M,695M,388M,258M
Purchase of Investments,(1.04B),(1.07B),(2.07B),(1.71B),(1.58B)
Sale/Maturity of Investments,2B,1.23B,2.77B,2.1B,1.84B
Other Uses,-,-,-,-,-
Other Sources,276M,196M,(3M),333M,419M
Net Investing Cash Flow,180M,(976M),401M,95M,(289M)
Net Investing Cash Flow Growth,-,-642.22%,141.09%,-76.31%,-404.21%
Net Investing Cash Flow / Sales,1.54%,-8.40%,3.35%,0.82%,-2.43%
