Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,182M,151.1M,169.4M,165.1M,173M
Net Income Growth,-,-16.98%,12.11%,-2.54%,4.78%
"Depreciation, Depletion & Amortization",95.7M,98.8M,104M,117.8M,116.2M
Depreciation and Depletion,18.2M,18.4M,18.6M,21.5M,20.4M
Amortization of Intangible Assets,77.5M,80.4M,85.4M,96.3M,95.8M
Deferred Taxes & Investment Tax Credit,-,-,(41M),-,-
Deferred Taxes,-,-,(41M),-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,(17.3M),17.7M,5.9M,19.9M,34.3M
Funds from Operations,260.4M,267.6M,238.3M,302.8M,323.5M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,19.1M,(5.4M),36.3M,(88M),(29.1M)
Receivables,15.1M,(8.6M),(63.7M),(1.4M),(36.3M)
Accounts Payable,22.1M,5.7M,58.6M,19.2M,20.9M
Other Assets/Liabilities,(25.2M),(40.1M),27M,(31.4M),(7.8M)
Net Operating Cash Flow,279.5M,262.2M,274.6M,214.8M,294.4M
Net Operating Cash Flow Growth,-,-6.19%,4.73%,-21.78%,37.06%
Net Operating Cash Flow / Sales,21.18%,20.18%,19.97%,15.60%,20.12%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(8.7M),(10.9M),(22M),(18.8M),(18.3M)
Capital Expenditures Growth,-,-25.29%,-101.83%,14.55%,2.66%
Capital Expenditures / Sales,-0.66%,-0.84%,-1.60%,-1.37%,-1.25%
Capital Expenditures (Fixed Assets),(8.7M),(10.9M),(22M),(18.8M),(18.3M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,1.1M,(1.16B),(1.41B),900K,(2.5M)
Sale of Fixed Assets & Businesses,-,-,4.5M,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,25.2M,(7.1M),12.5M,-,-
Net Investing Cash Flow,(6.5M),(1.17B),(1.43B),(17.9M),(20.8M)
Net Investing Cash Flow Growth,-,"-17,876.92%",-22.55%,98.75%,-16.20%
Net Investing Cash Flow / Sales,-0.49%,-89.92%,-104.16%,-1.30%,-1.42%
