Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.87B,6.27B,5.39B,5.16B,4.74B
Net Income Growth,-,234.74%,-14.08%,-4.19%,-8.29%
"Depreciation, Depletion & Amortization",5.76B,5.62B,5.67B,5.54B,3.37B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(76M),1.42B,2.06B,932M,1.39B
Deferred Taxes,(76M),1.42B,2.06B,932M,1.39B
Investment Tax Credit,-,-,-,-,-
Other Funds,7.42B,602M,1.18B,1.6B,(3.9B)
Funds from Operations,14.98B,13.91B,14.3B,13.23B,5.6B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(4.07B),(4.04B),(3.05B),(7.5B),4.03B
Receivables,285M,(1.45B),(1.67B),313M,1.32B
Accounts Payable,(1.24B),2.04B,3.89B,(4.03B),126M
Other Assets/Liabilities,(3.11B),(4.63B),(5.27B),(3.78B),2.59B
Net Operating Cash Flow,10.91B,9.87B,11.25B,5.73B,9.64B
Net Operating Cash Flow Growth,-,-9.57%,14.07%,-49.07%,68.14%
Net Operating Cash Flow / Sales,24.77%,24.71%,27.48%,15.04%,32.51%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(3.96B),(4.7B),(3.83B),(4.75B),(4.73B)
Capital Expenditures Growth,-,-18.82%,18.56%,-23.94%,0.42%
Capital Expenditures / Sales,-8.99%,-11.78%,-9.35%,-12.46%,-15.95%
Capital Expenditures (Fixed Assets),(3.96B),(4.7B),(3.83B),(4.75B),(4.73B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(285M),(364M),(1.92B),(9.24B),(326M)
Sale of Fixed Assets & Businesses,584M,8.45B,(346M),11M,11M
Purchase/Sale of Investments,(14M),-,-,-,-
Purchase of Investments,4M,-,-,-,-
Sale/Maturity of Investments,(18M),-,-,-,-
Other Uses,(105M),(85M),18M,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(3.78B),3.3B,(4.76B),(12.65B),(4.66B)
Net Investing Cash Flow Growth,-,187.27%,-244.21%,-166.00%,63.16%
Net Investing Cash Flow / Sales,-8.58%,8.26%,-11.61%,-33.20%,-15.72%
