Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,239.7M,243.5M,231.2M,269.6M,287.1M
Net Income Growth,-,1.59%,-5.05%,16.61%,6.49%
"Depreciation, Depletion & Amortization",42.3M,42.8M,43.6M,43.9M,43.9M
Depreciation and Depletion,39.6M,40.1M,40.9M,41.2M,41.2M
Amortization of Intangible Assets,2.7M,2.7M,2.7M,2.7M,2.7M
Deferred Taxes & Investment Tax Credit,400K,1.6M,(16M),1M,(500K)
Deferred Taxes,400K,1.6M,(16M),1M,(500K)
Investment Tax Credit,-,-,-,-,-
Other Funds,700K,2.5M,3M,4.7M,1M
Funds from Operations,283.1M,290.4M,261.8M,319.2M,331.5M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(111.6M),(123M),(105.4M),(89.2M),(180.3M)
Receivables,(55.9M),(44.2M),47M,(169.9M),(39.4M)
Accounts Payable,21M,20.8M,(23.8M),56.8M,1.9M
Other Assets/Liabilities,(22.5M),(14.5M),(24.1M),60.8M,(1.5M)
Net Operating Cash Flow,171.5M,167.4M,156.4M,230M,151.2M
Net Operating Cash Flow Growth,-,-2.39%,-6.57%,47.06%,-34.26%
Net Operating Cash Flow / Sales,11.37%,10.77%,10.21%,13.50%,8.50%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(34.6M),(47.4M),(41.9M),(35.5M),(47.5M)
Capital Expenditures Growth,-,-36.99%,11.60%,15.27%,-33.80%
Capital Expenditures / Sales,-2.29%,-3.05%,-2.74%,-2.08%,-2.67%
Capital Expenditures (Fixed Assets),(34.6M),(47.4M),(41.9M),(35.5M),(47.5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,3.1M,1.9M,700K,2.4M,4.1M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,(300K),(100K),(500K)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(31.5M),(45.6M),(41.5M),(33.2M),(43.9M)
Net Investing Cash Flow Growth,-,-44.76%,8.99%,20.00%,-32.23%
Net Investing Cash Flow / Sales,-2.09%,-2.93%,-2.71%,-1.95%,-2.47%
